0,1,2,3,4,5
,Masculine singular,Feminine singular,Neuter singular,Dual,Plural
Nominative,brany,brana,brane,branej,brane
Genitive,branego,braneje,branego,braneju,branych
Dative,branemu,branej,branemu,branyma,branym
Accusative,branybranego (animate),branu,brane,branejbraneju (animate),branebranych (optional animate form)
Instrumental,branym,braneju,branym,branyma,branymi
Locative,branem,branej,branem,branyma,branych
