0,1,2,3,4,5
,Masculine singular,Feminine singular,Neuter singular,Dual,Plural
Nominative,moderny,moderna,moderne,modernej,moderne
Genitive,modernego,moderneje,modernego,moderneju,modernych
Dative,modernemu,modernej,modernemu,modernyma,modernym
Accusative,modernymodernego (animate),modernu,moderne,modernejmoderneju (animate),modernemodernych (optional animate form)
Instrumental,modernym,moderneju,modernym,modernyma,modernymi
Locative,modernem,modernej,modernem,modernyma,modernych
