0,1,2,3
Masculine a-stem declension of स्वर्ग,,,
Nom. sg.,स्वर्गः ‎(svargaḥ),,
Gen. sg.,स्वर्गस्य ‎(svargasya),,
,Singular,Dual,Plural
Nominative,ADJ;NOM;SG;MASC,ADJ;NOM;DU;MASC,ADJ;NOM;PL;MASC
Vocative,ADJ;VOC;SG;MASC,ADJ;VOC;DU;MASC,ADJ;VOC;PL;MASC
Accusative,ADJ;ACC;SG;MASC,ADJ;ACC;DU;MASC,ADJ;ACC;PL;MASC
Instrumental,ADJ;INS;SG;MASC,ADJ;INS;DU;MASC,ADJ;INS;PL;MASC
Dative,ADJ;DAT;SG;MASC,ADJ;DAT;DU;MASC,ADJ;DAT;PL;MASC
Ablative,ADJ;ABL;SG;MASC,ADJ;ABL;DU;MASC,ADJ;ABL;PL;MASC
Genitive,ADJ;GEN;SG;MASC,ADJ;GEN;DU;MASC,ADJ;GEN;PL;MASC
Locative,ADJ;LOC;SG;MASC,ADJ;LOC;DU;MASC,ADJ;LOC;PL;MASC
Feminine ā-stem declension of स्वर्ग,,,
Nom. sg.,स्वर्गा ‎(svargā),,
Gen. sg.,स्वर्गायाः ‎(svargāyāḥ),,
,Singular,Dual,Plural
Nominative,ADJ;NOM;SG;FEM,ADJ;NOM;DU;FEM,ADJ;NOM;PL;FEM
Vocative,ADJ;VOC;SG;FEM,ADJ;VOC;DU;FEM,ADJ;VOC;PL;FEM
Accusative,ADJ;ACC;SG;FEM,ADJ;ACC;DU;FEM,ADJ;ACC;PL;FEM
Instrumental,ADJ;INS;SG;FEM,ADJ;INS;DU;FEM,ADJ;INS;PL;FEM
Dative,ADJ;DAT;SG;FEM,ADJ;DAT;DU;FEM,ADJ;DAT;PL;FEM
Ablative,ADJ;ABL;SG;FEM,ADJ;ABL;DU;FEM,ADJ;ABL;PL;FEM
Genitive,ADJ;GEN;SG;FEM,ADJ;GEN;DU;FEM,ADJ;GEN;PL;FEM
Locative,ADJ;LOC;SG;FEM,ADJ;LOC;DU;FEM,ADJ;LOC;PL;FEM
Neuter a-stem declension of स्वर्ग,,,
Nom. sg.,स्वर्गम् ‎(svargam),,
Gen. sg.,स्वर्गस्य ‎(svargasya),,
,Singular,Dual,Plural
Nominative,ADJ;NOM;SG;NEUT,ADJ;NOM;DU;NEUT,ADJ;NOM;PL;NEUT
Vocative,ADJ;VOC;SG;NEUT,ADJ;VOC;DU;NEUT,ADJ;VOC;PL;NEUT
Accusative,ADJ;ACC;SG;NEUT,ADJ;ACC;DU;NEUT,ADJ;ACC;PL;NEUT
Instrumental,ADJ;INS;SG;NEUT,ADJ;INS;DU;NEUT,ADJ;INS;PL;NEUT
Dative,ADJ;DAT;SG;NEUT,ADJ;DAT;DU;NEUT,ADJ;DAT;PL;NEUT
Ablative,ADJ;ABL;SG;NEUT,ADJ;ABL;DU;NEUT,ADJ;ABL;PL;NEUT
Genitive,ADJ;GEN;SG;NEUT,ADJ;GEN;DU;NEUT,ADJ;GEN;PL;NEUT
Locative,ADJ;LOC;SG;NEUT,ADJ;LOC;DU;NEUT,ADJ;LOC;PL;NEUT
Bengali: স্বর্গ ‎(sbarga)  Hindi: स्वर्ग ‎(svarg)  Malay: syurga  Indonesian: surga  Pali: sagga,,Punjabi: ਸੁਰਗ ‎(surg)  Thai: สวรรค์ ‎(sawan)  Telugu: స్వర్గం ‎(svargaṃ)  Urdu: سورگ ‎(suarg),
