0,1,2,3
Masculine a-stem declension of स्वर्ग,,,
Nom. sg.,स्वर्गः ‎(svargaḥ),,
Gen. sg.,स्वर्गस्य ‎(svargasya),,
,Singular,Dual,Plural
Nominative,स्वर्गः ‎(svargaḥ),स्वर्गौ ‎(svargau),स्वर्गाः ‎(svargāḥ)
Vocative,स्वर्ग ‎(svarga),स्वर्गौ ‎(svargau),स्वर्गाः ‎(svargāḥ)
Accusative,स्वर्गम् ‎(svargam),स्वर्गौ ‎(svargau),स्वर्गान् ‎(svargān)
Instrumental,स्वर्गेन ‎(svargena),स्वर्गाभ्याम् ‎(svargābhyām),स्वर्गैः ‎(svargaiḥ)
Dative,स्वर्गाय ‎(svargāya),स्वर्गाभ्याम् ‎(svargābhyām),स्वर्गेभ्यः ‎(svargebhyaḥ)
Ablative,स्वर्गात् ‎(svargāt),स्वर्गाभ्याम् ‎(svargābhyām),स्वर्गेभ्यः ‎(svargebhyaḥ)
Genitive,स्वर्गस्य ‎(svargasya),स्वर्गयोः ‎(svargayoḥ),स्वर्गानाम् ‎(svargānām)
Locative,स्वर्गे ‎(svarge),स्वर्गयोः ‎(svargayoḥ),स्वर्गेषु ‎(svargeṣu)
Feminine ā-stem declension of स्वर्ग,,,
Nom. sg.,स्वर्गा ‎(svargā),,
Gen. sg.,स्वर्गायाः ‎(svargāyāḥ),,
,Singular,Dual,Plural
Nominative,स्वर्गा ‎(svargā),स्वर्गे ‎(svarge),स्वर्गाः ‎(svargāḥ)
Vocative,स्वर्गे ‎(svarge),स्वर्गे ‎(svarge),स्वर्गाः ‎(svargāḥ)
Accusative,स्वर्गाम् ‎(svargām),स्वर्गे ‎(svarge),स्वर्गाः ‎(svargāḥ)
Instrumental,स्वर्गया ‎(svargayā),स्वर्गाभ्याम् ‎(svargābhyām),स्वर्गाभिः ‎(svargābhiḥ)
Dative,स्वर्गायै ‎(svargāyai),स्वर्गाभ्याम् ‎(svargābhyām),स्वर्गाभ्यः ‎(svargābhyaḥ)
Ablative,स्वर्गायाः ‎(svargāyāḥ),स्वर्गाभ्याम् ‎(svargābhyām),स्वर्गाभ्यः ‎(svargābhyaḥ)
Genitive,स्वर्गायाः ‎(svargāyāḥ),स्वर्गयोः ‎(svargayoḥ),स्वर्गानाम् ‎(svargānām)
Locative,स्वर्गायाम् ‎(svargāyām),स्वर्गयोः ‎(svargayoḥ),स्वर्गासु ‎(svargāsu)
Neuter a-stem declension of स्वर्ग,,,
Nom. sg.,स्वर्गम् ‎(svargam),,
Gen. sg.,स्वर्गस्य ‎(svargasya),,
,Singular,Dual,Plural
Nominative,स्वर्गम् ‎(svargam),स्वर्गे ‎(svarge),स्वर्गानि ‎(svargāni)
Vocative,स्वर्ग ‎(svarga),स्वर्गे ‎(svarge),स्वर्गानि ‎(svargāni)
Accusative,स्वर्गम् ‎(svargam),स्वर्गे ‎(svarge),स्वर्गानि ‎(svargāni)
Instrumental,स्वर्गेन ‎(svargena),स्वर्गाभ्याम् ‎(svargābhyām),स्वर्गैः ‎(svargaiḥ)
Dative,स्वर्गा ‎(svargā),स्वर्गाभ्याम् ‎(svargābhyām),स्वर्गेभ्यः ‎(svargebhyaḥ)
Ablative,स्वर्गात् ‎(svargāt),स्वर्गाभ्याम् ‎(svargābhyām),स्वर्गेभ्यः ‎(svargebhyaḥ)
Genitive,स्वर्गस्य ‎(svargasya),स्वर्गयोः ‎(svargayoḥ),स्वर्गानाम् ‎(svargānām)
Locative,स्वर्गे ‎(svarge),स्वर्गयोः ‎(svargayoḥ),स्वर्गेषु ‎(svargeṣu)
Bengali: স্বর্গ ‎(sbarga)  Hindi: स्वर्ग ‎(svarg)  Malay: syurga  Indonesian: surga  Pali: sagga,,Punjabi: ਸੁਰਗ ‎(surg)  Thai: สวรรค์ ‎(sawan)  Telugu: స్వర్గం ‎(svargaṃ)  Urdu: سورگ ‎(suarg),
