0,1,2,3,4
Masculine a-stem declension of स्वतन्त्र,,,,
Nom. sg.,स्वतन्त्रः ‎(svatantraḥ),,,
Gen. sg.,स्वतन्त्रस्य ‎(svatantrasya),,,
,Singular,Dual,Plural,
Nominative,स्वतन्त्रः ‎(svatantraḥ),स्वतन्त्रौ ‎(svatantrau),स्वतन्त्राः ‎(svatantrāḥ),
Vocative,स्वतन्त्र ‎(svatantra),स्वतन्त्रौ ‎(svatantrau),स्वतन्त्राः ‎(svatantrāḥ),
Accusative,स्वतन्त्रम् ‎(svatantram),स्वतन्त्रौ ‎(svatantrau),स्वतन्त्रान् ‎(svatantrān),
Instrumental,स्वतन्त्रेन ‎(svatantrena),स्वतन्त्राभ्याम् ‎(svatantrābhyām),स्वतन्त्रैः ‎(svatantraiḥ),
Dative,स्वतन्त्राय ‎(svatantrāya),स्वतन्त्राभ्याम् ‎(svatantrābhyām),स्वतन्त्रेभ्यः ‎(svatantrebhyaḥ),
Ablative,स्वतन्त्रात् ‎(svatantrāt),स्वतन्त्राभ्याम् ‎(svatantrābhyām),स्वतन्त्रेभ्यः ‎(svatantrebhyaḥ),
Genitive,स्वतन्त्रस्य ‎(svatantrasya),स्वतन्त्रयोः ‎(svatantrayoḥ),स्वतन्त्रानाम् ‎(svatantrānām),
Locative,स्वतन्त्रे ‎(svatantre),स्वतन्त्रयोः ‎(svatantrayoḥ),स्वतन्त्रेषु ‎(svatantreṣu),
Feminine ā-stem declension of स्वतन्त्र,,,,
Nom. sg.,स्वतन्त्रा ‎(svatantrā),,,
Gen. sg.,स्वतन्त्रायाः ‎(svatantrāyāḥ),,,
,Singular,Dual,Plural,
Nominative,स्वतन्त्रा ‎(svatantrā),स्वतन्त्रे ‎(svatantre),स्वतन्त्राः ‎(svatantrāḥ),
Vocative,स्वतन्त्रे ‎(svatantre),स्वतन्त्रे ‎(svatantre),स्वतन्त्राः ‎(svatantrāḥ),
Accusative,स्वतन्त्राम् ‎(svatantrām),स्वतन्त्रे ‎(svatantre),स्वतन्त्राः ‎(svatantrāḥ),
Instrumental,स्वतन्त्रया ‎(svatantrayā),स्वतन्त्राभ्याम् ‎(svatantrābhyām),स्वतन्त्राभिः ‎(svatantrābhiḥ),
Dative,स्वतन्त्रायै ‎(svatantrāyai),स्वतन्त्राभ्याम् ‎(svatantrābhyām),स्वतन्त्राभ्यः ‎(svatantrābhyaḥ),
Ablative,स्वतन्त्रायाः ‎(svatantrāyāḥ),स्वतन्त्राभ्याम् ‎(svatantrābhyām),स्वतन्त्राभ्यः ‎(svatantrābhyaḥ),
Genitive,स्वतन्त्रायाः ‎(svatantrāyāḥ),स्वतन्त्रयोः ‎(svatantrayoḥ),स्वतन्त्रानाम् ‎(svatantrānām),
Locative,स्वतन्त्रायाम् ‎(svatantrāyām),स्वतन्त्रयोः ‎(svatantrayoḥ),स्वतन्त्रासु ‎(svatantrāsu),
Neuter a-stem declension of स्वतन्त्र,,,,
Nom. sg.,स्वतन्त्रम् ‎(svatantram),,,
Gen. sg.,स्वतन्त्रस्य ‎(svatantrasya),,,
,Singular,Dual,Plural,
Nominative,स्वतन्त्रम् ‎(svatantram),स्वतन्त्रे ‎(svatantre),स्वतन्त्रानि ‎(svatantrāni),
Vocative,स्वतन्त्र ‎(svatantra),स्वतन्त्रे ‎(svatantre),स्वतन्त्रानि ‎(svatantrāni),
Accusative,स्वतन्त्रम् ‎(svatantram),स्वतन्त्रे ‎(svatantre),स्वतन्त्रानि ‎(svatantrāni),
Instrumental,स्वतन्त्रेन ‎(svatantrena),स्वतन्त्राभ्याम् ‎(svatantrābhyām),स्वतन्त्रैः ‎(svatantraiḥ),
Dative,स्वतन्त्रा ‎(svatantrā),स्वतन्त्राभ्याम् ‎(svatantrābhyām),स्वतन्त्रेभ्यः ‎(svatantrebhyaḥ),
Ablative,स्वतन्त्रात् ‎(svatantrāt),स्वतन्त्राभ्याम् ‎(svatantrābhyām),स्वतन्त्रेभ्यः ‎(svatantrebhyaḥ),
Genitive,स्वतन्त्रस्य ‎(svatantrasya),स्वतन्त्रयोः ‎(svatantrayoḥ),स्वतन्त्रानाम् ‎(svatantrānām),
Locative,स्वतन्त्रे ‎(svatantre),स्वतन्त्रयोः ‎(svatantrayoḥ),स्वतन्त्रेषु ‎(svatantreṣu),
स्वतन्त्रतन्त्र ‎(svatantratantra)  स्वतन्त्रता ‎(svatantratā)  स्वतन्त्रमुखमर्दन ‎(svatantramukhamardana),,स्वतन्त्रय ‎(svatantraya)  स्वतन्त्रलेखन ‎(svatantralekhana)  स्वतन्त्रवृत्ति ‎(svatantravṛtti),,स्वतन्त्रसार ‎(svatantrasāra)  स्वतन्त्रिक ‎(svatantrika)  स्वतन्त्रिन् ‎(svatantrin)
