0,1,2,3
Masculine a-stem declension of ह्रस्व,,,
Nom. sg.,ह्रस्वः ‎(hrasvaḥ),,
Gen. sg.,ह्रस्वस्य ‎(hrasvasya),,
,Singular,Dual,Plural
Nominative,ह्रस्वः ‎(hrasvaḥ),ह्रस्वौ ‎(hrasvau),ह्रस्वाः ‎(hrasvāḥ)
Vocative,ह्रस्व ‎(hrasva),ह्रस्वौ ‎(hrasvau),ह्रस्वाः ‎(hrasvāḥ)
Accusative,ह्रस्वम् ‎(hrasvam),ह्रस्वौ ‎(hrasvau),ह्रस्वान् ‎(hrasvān)
Instrumental,ह्रस्वेन ‎(hrasvena),ह्रस्वाभ्याम् ‎(hrasvābhyām),ह्रस्वैः ‎(hrasvaiḥ)
Dative,ह्रस्वाय ‎(hrasvāya),ह्रस्वाभ्याम् ‎(hrasvābhyām),ह्रस्वेभ्यः ‎(hrasvebhyaḥ)
Ablative,ह्रस्वात् ‎(hrasvāt),ह्रस्वाभ्याम् ‎(hrasvābhyām),ह्रस्वेभ्यः ‎(hrasvebhyaḥ)
Genitive,ह्रस्वस्य ‎(hrasvasya),ह्रस्वयोः ‎(hrasvayoḥ),ह्रस्वानाम् ‎(hrasvānām)
Locative,ह्रस्वे ‎(hrasve),ह्रस्वयोः ‎(hrasvayoḥ),ह्रस्वेषु ‎(hrasveṣu)
Feminine ā-stem declension of ह्रस्व,,,
Nom. sg.,ह्रस्वा ‎(hrasvā),,
Gen. sg.,ह्रस्वायाः ‎(hrasvāyāḥ),,
,Singular,Dual,Plural
Nominative,ह्रस्वा ‎(hrasvā),ह्रस्वे ‎(hrasve),ह्रस्वाः ‎(hrasvāḥ)
Vocative,ह्रस्वे ‎(hrasve),ह्रस्वे ‎(hrasve),ह्रस्वाः ‎(hrasvāḥ)
Accusative,ह्रस्वाम् ‎(hrasvām),ह्रस्वे ‎(hrasve),ह्रस्वाः ‎(hrasvāḥ)
Instrumental,ह्रस्वया ‎(hrasvayā),ह्रस्वाभ्याम् ‎(hrasvābhyām),ह्रस्वाभिः ‎(hrasvābhiḥ)
Dative,ह्रस्वायै ‎(hrasvāyai),ह्रस्वाभ्याम् ‎(hrasvābhyām),ह्रस्वाभ्यः ‎(hrasvābhyaḥ)
Ablative,ह्रस्वायाः ‎(hrasvāyāḥ),ह्रस्वाभ्याम् ‎(hrasvābhyām),ह्रस्वाभ्यः ‎(hrasvābhyaḥ)
Genitive,ह्रस्वायाः ‎(hrasvāyāḥ),ह्रस्वयोः ‎(hrasvayoḥ),ह्रस्वानाम् ‎(hrasvānām)
Locative,ह्रस्वायाम् ‎(hrasvāyām),ह्रस्वयोः ‎(hrasvayoḥ),ह्रस्वासु ‎(hrasvāsu)
Neuter a-stem declension of ह्रस्व,,,
Nom. sg.,ह्रस्वम् ‎(hrasvam),,
Gen. sg.,ह्रस्वस्य ‎(hrasvasya),,
,Singular,Dual,Plural
Nominative,ह्रस्वम् ‎(hrasvam),ह्रस्वे ‎(hrasve),ह्रस्वानि ‎(hrasvāni)
Vocative,ह्रस्व ‎(hrasva),ह्रस्वे ‎(hrasve),ह्रस्वानि ‎(hrasvāni)
Accusative,ह्रस्वम् ‎(hrasvam),ह्रस्वे ‎(hrasve),ह्रस्वानि ‎(hrasvāni)
Instrumental,ह्रस्वेन ‎(hrasvena),ह्रस्वाभ्याम् ‎(hrasvābhyām),ह्रस्वैः ‎(hrasvaiḥ)
Dative,ह्रस्वा ‎(hrasvā),ह्रस्वाभ्याम् ‎(hrasvābhyām),ह्रस्वेभ्यः ‎(hrasvebhyaḥ)
Ablative,ह्रस्वात् ‎(hrasvāt),ह्रस्वाभ्याम् ‎(hrasvābhyām),ह्रस्वेभ्यः ‎(hrasvebhyaḥ)
Genitive,ह्रस्वस्य ‎(hrasvasya),ह्रस्वयोः ‎(hrasvayoḥ),ह्रस्वानाम् ‎(hrasvānām)
Locative,ह्रस्वे ‎(hrasve),ह्रस्वयोः ‎(hrasvayoḥ),ह्रस्वेषु ‎(hrasveṣu)
