0,1,2,3
present tense (gaṇa #2 / parasmaipada),,,
person,singular,dual,plural
1st person,(अहम्) हन्मि ‎((aham) hanmi),(आवाम्) हन्वः ‎((āvām) hanvaḥ),(वयम्) हन्मः ‎((vayam) hanmaḥ)
2nd person,(त्वम्) हंसि ‎((tvam) haṃsi),(युवाम्) हथः ‎((yuvām) hathaḥ),(यूयम्) हथ ‎((yūyam) hatha)
3rd person,"(सः/स, तत्, सा) हन्ति ‎((saḥ/sa, tat, sā) hanti)","(तौ, ते, ते) हन्तः ‎((tau, te, te) hantaḥ)","(ते, तानि, ताः) घ्नति ‎((te, tāni, tāḥ) ghnati)"
