0,1,2,3
Masculine a-stem declension of विवाह,,,
Nom. sg.,विवाहः ‎(vivāhaḥ),,
Gen. sg.,विवाहस्य ‎(vivāhasya),,
,Singular,Dual,Plural
Nominative,विवाहः ‎(vivāhaḥ),विवाहौ ‎(vivāhau),विवाहाः ‎(vivāhāḥ)
Vocative,विवाह ‎(vivāha),विवाहौ ‎(vivāhau),विवाहाः ‎(vivāhāḥ)
Accusative,विवाहम् ‎(vivāham),विवाहौ ‎(vivāhau),विवाहान् ‎(vivāhān)
Instrumental,विवाहेन ‎(vivāhena),विवाहाभ्याम् ‎(vivāhābhyām),विवाहैः ‎(vivāhaiḥ)
Dative,विवाहाय ‎(vivāhāya),विवाहाभ्याम् ‎(vivāhābhyām),विवाहेभ्यः ‎(vivāhebhyaḥ)
Ablative,विवाहात् ‎(vivāhāt),विवाहाभ्याम् ‎(vivāhābhyām),विवाहेभ्यः ‎(vivāhebhyaḥ)
Genitive,विवाहस्य ‎(vivāhasya),विवाहयोः ‎(vivāhayoḥ),विवाहानाम् ‎(vivāhānām)
Locative,विवाहे ‎(vivāhe),विवाहयोः ‎(vivāhayoḥ),विवाहेषु ‎(vivāheṣu)
ब्राह्म ‎(brāhma) (brāhma)  दैव ‎(daiva) (daiva)  आर्ष ‎(ārṣa) (ārṣa)  प्राजापत्य ‎(prājāpatya) (prājāpatya),,आसुर ‎(āsura) (āsura)  गान्धर्व ‎(gāndharva) (gāndharva)  राक्षस ‎(rākṣasa) (rākṣasa)  पैशाच ‎(paiśāca) (paiśāca),
Neuter a-stem declension of विवाह,,,
Nom. sg.,विवाहम् ‎(vivāham),,
Gen. sg.,विवाहस्य ‎(vivāhasya),,
,Singular,Dual,Plural
Nominative,विवाहम् ‎(vivāham),विवाहे ‎(vivāhe),विवाहानि ‎(vivāhāni)
Vocative,विवाह ‎(vivāha),विवाहे ‎(vivāhe),विवाहानि ‎(vivāhāni)
Accusative,विवाहम् ‎(vivāham),विवाहे ‎(vivāhe),विवाहानि ‎(vivāhāni)
Instrumental,विवाहेन ‎(vivāhena),विवाहाभ्याम् ‎(vivāhābhyām),विवाहैः ‎(vivāhaiḥ)
Dative,विवाहा ‎(vivāhā),विवाहाभ्याम् ‎(vivāhābhyām),विवाहेभ्यः ‎(vivāhebhyaḥ)
Ablative,विवाहात् ‎(vivāhāt),विवाहाभ्याम् ‎(vivāhābhyām),विवाहेभ्यः ‎(vivāhebhyaḥ)
Genitive,विवाहस्य ‎(vivāhasya),विवाहयोः ‎(vivāhayoḥ),विवाहानाम् ‎(vivāhānām)
Locative,विवाहे ‎(vivāhe),विवाहयोः ‎(vivāhayoḥ),विवाहेषु ‎(vivāheṣu)
