0,1,2
Chemical element,,
Mn,Previous: króm (Cr),
Next: vas (Fe),,
"Inflection (plural in -ok, back harmony)",,
,singular,plural
nominative,mangán,mangánok
accusative,mangánt,mangánokat
dative,mangánnak,mangánoknak
instrumental,mangánnal,mangánokkal
causal-final,mangánért,mangánokért
translative,mangánná,mangánokká
terminative,mangánig,mangánokig
essive-formal,mangánként,mangánokként
essive-modal,—,—
inessive,mangánban,mangánokban
superessive,mangánon,mangánokon
adessive,mangánnál,mangánoknál
illative,mangánba,mangánokba
sublative,mangánra,mangánokra
allative,mangánhoz,mangánokhoz
elative,mangánból,mangánokból
delative,mangánról,mangánokról
ablative,mangántól,mangánoktól
Possessive forms of mangán,,
possessor,single possession,multiple possessions
1st person sing.,mangánom,mangánjaim
2nd person sing.,mangánod,mangánjaid
3rd person sing.,mangánja,mangánjai
1st person plural,mangánunk,mangánjaink
2nd person plural,mangánotok,mangánjaitok
3rd person plural,mangánjuk,mangánjaik
