0,1,2
Audio,,(file)
"Inflection (stem in -e-, front rounded harmony)",,
,singular,plural
nominative,felelős,felelősek
accusative,felelőset,felelőseket
dative,felelősnek,felelőseknek
instrumental,felelőssel,felelősekkel
causal-final,felelősért,felelősekért
translative,felelőssé,felelősekké
terminative,felelősig,felelősekig
essive-formal,felelősként,felelősekként
essive-modal,—,—
inessive,felelősben,felelősekben
superessive,felelősön,felelőseken
adessive,felelősnél,felelőseknél
illative,felelősbe,felelősekbe
sublative,felelősre,felelősekre
allative,felelőshöz,felelősekhez
elative,felelősből,felelősekből
delative,felelősről,felelősekről
ablative,felelőstől,felelősektől
"Inflection (stem in -ö-, front rounded harmony)",,
,singular,plural
nominative,felelős,felelősök
accusative,felelőst,felelősöket
dative,felelősnek,felelősöknek
instrumental,felelőssel,felelősökkel
causal-final,felelősért,felelősökért
translative,felelőssé,felelősökké
terminative,felelősig,felelősökig
essive-formal,felelősként,felelősökként
essive-modal,—,—
inessive,felelősben,felelősökben
superessive,felelősön,felelősökön
adessive,felelősnél,felelősöknél
illative,felelősbe,felelősökbe
sublative,felelősre,felelősökre
allative,felelőshöz,felelősökhöz
elative,felelősből,felelősökből
delative,felelősről,felelősökről
ablative,felelőstől,felelősöktől
Possessive forms of felelős,,
possessor,single possession,multiple possessions
1st person sing.,felelősöm,felelőseim
2nd person sing.,felelősöd,felelőseid
3rd person sing.,felelőse,felelősei
1st person plural,felelősünk,felelőseink
2nd person plural,felelősötök,felelőseitek
3rd person plural,felelősük,felelőseik
