0,1,2
"Inflection (stem in -a-, back harmony)",,
,singular,plural
nominative,gonoszabb,gonoszabbak
accusative,gonoszabbat,gonoszabbakat
dative,gonoszabbnak,gonoszabbaknak
instrumental,gonoszabbal,gonoszabbakkal
causal-final,gonoszabbért,gonoszabbakért
translative,gonoszabbá,gonoszabbakká
terminative,gonoszabbig,gonoszabbakig
essive-formal,gonoszabbként,gonoszabbakként
essive-modal,—,—
inessive,gonoszabban,gonoszabbakban
superessive,gonoszabbon,gonoszabbakon
adessive,gonoszabbnál,gonoszabbaknál
illative,gonoszabba,gonoszabbakba
sublative,gonoszabbra,gonoszabbakra
allative,gonoszabbhoz,gonoszabbakhoz
elative,gonoszabból,gonoszabbakból
delative,gonoszabbról,gonoszabbakról
ablative,gonoszabbtól,gonoszabbaktól
