0,1,2
Audio,,(file)
"Inflection (plural in -ak, back harmony)",,
,singular,plural
nominative,gondos,gondosak
accusative,gondosat,gondosakat
dative,gondosnak,gondosaknak
instrumental,gondossal,gondosakkal
causal-final,gondosért,gondosakért
translative,gondossá,gondosakká
terminative,gondosig,gondosakig
essive-formal,gondosként,gondosakként
essive-modal,—,—
inessive,gondosban,gondosakban
superessive,gondoson,gondosakon
adessive,gondosnál,gondosaknál
illative,gondosba,gondosakba
sublative,gondosra,gondosakra
allative,gondoshoz,gondosakhoz
elative,gondosból,gondosakból
delative,gondosról,gondosakról
ablative,gondostól,gondosaktól
