0,1,2
fürdőkád  fürdőköpeny,,fürdőruha  fürdőszoba
"Inflection (plural in -k, front rounded harmony)",,
,singular,plural
nominative,fürdő,fürdők
accusative,fürdőt,fürdőket
dative,fürdőnek,fürdőknek
instrumental,fürdővel,fürdőkkel
causal-final,fürdőért,fürdőkért
translative,fürdővé,fürdőkké
terminative,fürdőig,fürdőkig
essive-formal,fürdőként,fürdőkként
essive-modal,—,—
inessive,fürdőben,fürdőkben
superessive,fürdőn,fürdőkön
adessive,fürdőnél,fürdőknél
illative,fürdőbe,fürdőkbe
sublative,fürdőre,fürdőkre
allative,fürdőhöz,fürdőkhöz
elative,fürdőből,fürdőkből
delative,fürdőről,fürdőkről
ablative,fürdőtől,fürdőktől
Possessive forms of fürdő,,
possessor,single possession,multiple possessions
1st person sing.,fürdőm,fürdőim
2nd person sing.,fürdőd,fürdőid
3rd person sing.,fürdője,fürdői
1st person plural,fürdőnk,fürdőink
2nd person plural,fürdőtök,fürdőitek
3rd person plural,fürdőjük,fürdőik
gőzfürdő  gyógyfürdő  termálfürdő,,törökfürdő  tusfürdő  vérfürdő
