0,1,2
"Inflection (plural in -ek, front unrounded harmony)",,
,singular,plural
nominative,progresszív,progresszívek
accusative,progresszívet,progresszíveket
dative,progresszívnek,progresszíveknek
instrumental,progresszívvel,progresszívekkel
causal-final,progresszívért,progresszívekért
translative,progresszívvé,progresszívekké
terminative,progresszívig,progresszívekig
essive-formal,progresszívként,progresszívekként
essive-modal,—,—
inessive,progresszívben,progresszívekben
superessive,progresszíven,progresszíveken
adessive,progresszívnél,progresszíveknél
illative,progresszívbe,progresszívekbe
sublative,progresszívre,progresszívekre
allative,progresszívhez,progresszívekhez
elative,progresszívből,progresszívekből
delative,progresszívről,progresszívekről
ablative,progresszívtől,progresszívektől
"Inflection (plural in -ok, back harmony)",,
,singular,plural
nominative,progresszív,progresszívok
accusative,progresszívot,progresszívokat
dative,progresszívnak,progresszívoknak
instrumental,progresszívval,progresszívokkal
causal-final,progresszívért,progresszívokért
translative,progresszívvá,progresszívokká
terminative,progresszívig,progresszívokig
essive-formal,progresszívként,progresszívokként
essive-modal,—,—
inessive,progresszívban,progresszívokban
superessive,progresszívon,progresszívokon
adessive,progresszívnál,progresszívoknál
illative,progresszívba,progresszívokba
sublative,progresszívra,progresszívokra
allative,progresszívhoz,progresszívokhoz
elative,progresszívból,progresszívokból
delative,progresszívról,progresszívokról
ablative,progresszívtól,progresszívoktól
"Inflection (plural in -ak, back harmony)",,
,singular,plural
nominative,progresszív,progresszívak
accusative,progresszívat,progresszívakat
dative,progresszívnak,progresszívaknak
instrumental,progresszívval,progresszívakkal
causal-final,progresszívért,progresszívakért
translative,progresszívvá,progresszívakká
terminative,progresszívig,progresszívakig
essive-formal,progresszívként,progresszívakként
essive-modal,—,—
inessive,progresszívban,progresszívakban
superessive,progresszívon,progresszívakon
adessive,progresszívnál,progresszívaknál
illative,progresszívba,progresszívakba
sublative,progresszívra,progresszívakra
allative,progresszívhoz,progresszívakhoz
elative,progresszívból,progresszívakból
delative,progresszívról,progresszívakról
ablative,progresszívtól,progresszívaktól
