0,1,2,3
,Singular,Dual,Plural
Nominative,крꙑkry,кръвиkrŭvi,кръвиkrŭvi
Accusative,кръвьkrŭvĭ,кръвиkrŭvi,кръвиkrŭvi
Genitive,кръвеkrŭve,кръвоуkrŭvu,кръвъkrŭvŭ
Locative,кръвеkrŭve,кръвоуkrŭvu,кръвахъkrŭvaxŭ
Dative,кръвиkrŭvi,кръвамаkrŭvama,кръвамъkrŭvamŭ
Instrumental,"кръвьѭ, кръвиѭkrŭvĭjǫ, krŭvijǫ",кръвамаkrŭvama,кръвамиkrŭvami
Vocative,крꙑkry,кръвиkrŭvi,кръвиkrŭvi
,Singular,Dual,Plural
Nominative,кръвьkrŭvĭ,кръвиkrŭvi,кръвиkrŭvi
Accusative,кръвьkrŭvĭ,кръвиkrŭvi,кръвиkrŭvi
Genitive,кръвиkrŭvi,"кръвью, кръвиюkrŭvĭju, krŭviju","кръвьи, кръвииkrŭvĭi, krŭvii"
Locative,кръвиkrŭvi,"кръвью, кръвиюkrŭvĭju, krŭviju",кръвьхъkrŭvĭxŭ
Dative,кръвиkrŭvi,кръвьмаkrŭvĭma,кръвьмъkrŭvĭmŭ
Instrumental,"кръвьѭ, кръвиѭkrŭvĭjǫ, krŭvijǫ",кръвьмаkrŭvĭma,кръвьмиkrŭvĭmi
Vocative,кръвиkrŭvi,кръвиkrŭvi,кръвиkrŭvi
,Singular,Dual,Plural
Nominative,крꙑkry,——,кръвиkrŭvi
Accusative,кръвьkrŭvĭ,——,кръвиkrŭvi
Genitive,"кръве, кръвиkrŭve, krŭvi",——,"кръвъи, кръвꙑ, кръвииkrŭvŭi, krŭvy, krŭvii"
Locative,кръвиkrŭvi,——,——
Dative,кръвиkrŭvi,——,кръвьмъkrŭvĭmŭ
Instrumental,кръвиѭkrŭvijǫ,——,кръвьмиkrŭvĭmi
Vocative,——,——,——
