0,1,2,3
,Singular,Dual,Plural
Nominative,сꙑръsyrŭ,сꙑраsyra,сꙑриsyri
Accusative,сꙑръsyrŭ,сꙑраsyra,сꙑрꙑsyry
Genitive,сꙑраsyra,сꙑроуsyru,сꙑръsyrŭ
Locative,сꙑрѣsyrě,сꙑроуsyru,сꙑрѣхъsyrěxŭ
Dative,сꙑроуsyru,сꙑромаsyroma,сꙑромъsyromŭ
Instrumental,сꙑромьsyromĭ,сꙑромаsyroma,сꙑрꙑsyry
Vocative,сꙑреsyre,сꙑраsyra,сꙑриsyri
