0,1,2,3,4,5
Breton consonant mutation,,,,,
,unmutated,soft,aspirate,hard,mixed
singular,tad,dad,zad,unchanged,unchanged
plural,tadoù,dadoù,zadoù,unchanged,unchanged
tadeg  tadig,,tad-kaer  tad-kozh,,tad-kuñv,
