0,1,2,3
singular,masculine,feminine,neuter
nominative,glöggur,glögg,glöggt
accusative,glöggan,glögga,glöggt
dative,glöggum,glöggri,glöggu
genitive,glöggs,glöggrar,glöggs
plural,masculine,feminine,neuter
nominative,glöggir,glöggar,glögg
accusative,glögga,glöggar,glögg
dative,glöggum,glöggum,glöggum
genitive,glöggra,glöggra,glöggra
singular,masculine,feminine,neuter
nominative,glöggi,glögga,glögga
accusative,glögga,glöggu,glögga
dative,glögga,glöggu,glögga
genitive,glögga,glöggu,glögga
plural,masculine,feminine,neuter
nominative,glöggu,glöggu,glöggu
accusative,glöggu,glöggu,glöggu
dative,glöggu,glöggu,glöggu
genitive,glöggu,glöggu,glöggu
singular,masculine,feminine,neuter
nominative,gleggri,gleggri,gleggra
accusative,gleggri,gleggri,gleggra
dative,gleggri,gleggri,gleggra
genitive,gleggri,gleggri,gleggra
plural,masculine,feminine,neuter
nominative,gleggri,gleggri,gleggri
accusative,gleggri,gleggri,gleggri
dative,gleggri,gleggri,gleggri
genitive,gleggri,gleggri,gleggri
singular,masculine,feminine,neuter
nominative,gleggstur,gleggst,gleggstt
accusative,gleggstan,gleggsta,gleggstt
dative,gleggstum,gleggstri,gleggstu
genitive,gleggsts,gleggstrar,gleggsts
plural,masculine,feminine,neuter
nominative,gleggstir,gleggstar,gleggst
accusative,gleggsta,gleggstar,gleggst
dative,gleggstum,gleggstum,gleggstum
genitive,gleggstra,gleggstra,gleggstra
singular,masculine,feminine,neuter
nominative,gleggsti,gleggsta,gleggsta
accusative,gleggsta,gleggstu,gleggsta
dative,gleggsta,gleggstu,gleggsta
genitive,gleggsta,gleggstu,gleggsta
plural,masculine,feminine,neuter
nominative,gleggstu,gleggstu,gleggstu
accusative,gleggstu,gleggstu,gleggstu
dative,gleggstu,gleggstu,gleggstu
genitive,gleggstu,gleggstu,gleggstu
singular,masculine,feminine,neuter
nominative,glöggari,glöggari,glöggara
accusative,glöggari,glöggari,glöggara
dative,glöggari,glöggari,glöggara
genitive,glöggari,glöggari,glöggara
plural,masculine,feminine,neuter
nominative,glöggari,glöggari,glöggari
accusative,glöggari,glöggari,glöggari
dative,glöggari,glöggari,glöggari
genitive,glöggari,glöggari,glöggari
singular,masculine,feminine,neuter
nominative,glöggastur,glöggust,glöggast
accusative,glöggastan,glöggasta,glöggast
dative,glöggustum,glöggastri,glöggustu
genitive,glöggasts,glöggastrar,glöggasts
plural,masculine,feminine,neuter
nominative,glöggastir,glöggastar,glöggust
accusative,glöggasta,glöggastar,glöggust
dative,glöggustum,glöggustum,glöggustum
genitive,glöggastra,glöggastra,glöggastra
singular,masculine,feminine,neuter
nominative,glöggasti,glöggasta,glöggasta
accusative,glöggasta,glöggustu,glöggasta
dative,glöggasta,glöggustu,glöggasta
genitive,glöggasta,glöggustu,glöggasta
plural,masculine,feminine,neuter
nominative,glöggustu,glöggustu,glöggustu
accusative,glöggustu,glöggustu,glöggustu
dative,glöggustu,glöggustu,glöggustu
genitive,glöggustu,glöggustu,glöggustu
