0,1,2
rithöfundur  ritröð,,ritsafn
"dreifirit (correlation diagram, dispersion diagram, scattergram)  Dynkin-rit (Dynkin diagram)  eftirlitsrit (control chart)  eiginfylgnirit (autocorrellogram)  fallrit (functional graph, graph)  flæðirit (flow chart)  fylgnirit (correlogram)  greinarit (dendrogram)  hyrnurit (simplex algorithm)  línurit (functional graph, graph)  myndrit (pictogram)  prósentustöplarit, hlutfallsstöplarit (band chart)",,"punktarit (correlation diagram, dispersion diagram, scattergram)  sjálffylgnirit (autocorrellogram)  skífurit (circular chart, circular graph, pie chart)  stuðlarit (area histogram, histogram)  stöplarit (bar diagram, column diagram)  súlurit (area histogram, histogram)  tíðnirit (frequency diagram)  varprit (functional graph, graph)  venslarit (graph)  örvarit (diagram)"
leikrit  reiknirit,,ritmál
