0,1,2,3
singular,masculine,feminine,neuter
nominative,fagur,fögur,fagurt
accusative,fagran,fagra,fagurt
dative,fögrum,fagurri,fögru
genitive,fagurs,fagurrar,fagurs
plural,masculine,feminine,neuter
nominative,fagrir,fagrar,fögur
accusative,fagra,fagrar,fögur
dative,fögrum,fögrum,fögrum
genitive,fagurra,fagurra,fagurra
singular,masculine,feminine,neuter
nominative,fagri,fagra,fagra
accusative,fagra,fögru,fagra
dative,fagra,fögru,fagra
genitive,fagra,fögru,fagra
plural,masculine,feminine,neuter
nominative,fögru,fögru,fögru
accusative,fögru,fögru,fögru
dative,fögru,fögru,fögru
genitive,fögru,fögru,fögru
singular,masculine,feminine,neuter
nominative,fegurri,fegurri,fegurra
accusative,fegurri,fegurri,fegurra
dative,fegurri,fegurri,fegurra
genitive,fegurri,fegurri,fegurra
plural,masculine,feminine,neuter
nominative,fegurri,fegurri,fegurri
accusative,fegurri,fegurri,fegurri
dative,fegurri,fegurri,fegurri
genitive,fegurri,fegurri,fegurri
singular,masculine,feminine,neuter
nominative,fegurstur,fegurst,fegurstt
accusative,fegurstan,fegursta,fegurstt
dative,fegurstum,fegurstri,fegurstu
genitive,fegursts,fegurstrar,fegursts
plural,masculine,feminine,neuter
nominative,fegurstir,fegurstar,fegurst
accusative,fegursta,fegurstar,fegurst
dative,fegurstum,fegurstum,fegurstum
genitive,fegurstra,fegurstra,fegurstra
singular,masculine,feminine,neuter
nominative,fegursti,fegursta,fegursta
accusative,fegursta,fegurstu,fegursta
dative,fegursta,fegurstu,fegursta
genitive,fegursta,fegurstu,fegursta
plural,masculine,feminine,neuter
nominative,fegurstu,fegurstu,fegurstu
accusative,fegurstu,fegurstu,fegurstu
dative,fegurstu,fegurstu,fegurstu
genitive,fegurstu,fegurstu,fegurstu
singular,masculine,feminine,neuter
nominative,fegri,fegri,fegra
accusative,fegri,fegri,fegra
dative,fegri,fegri,fegra
genitive,fegri,fegri,fegra
plural,masculine,feminine,neuter
nominative,fegri,fegri,fegri
accusative,fegri,fegri,fegri
dative,fegri,fegri,fegri
genitive,fegri,fegri,fegri
