0,1,2,3
singular,masculine,feminine,neuter
nominative,fúinn,fúin,fúið
accusative,fúinn,fúna,fúið
dative,fúnum,fúinni,fúnu
genitive,fúins,fúinnar,fúins
plural,masculine,feminine,neuter
nominative,fúnir,fúnar,fúin
accusative,fúna,fúnar,fúin
dative,fúnum,fúnum,fúnum
genitive,fúinna,fúinna,fúinna
singular,masculine,feminine,neuter
nominative,fúni,fúna,fúna
accusative,fúna,fúnu,fúna
dative,fúna,fúnu,fúna
genitive,fúna,fúnu,fúna
plural,masculine,feminine,neuter
nominative,fúnu,fúnu,fúnu
accusative,fúnu,fúnu,fúnu
dative,fúnu,fúnu,fúnu
genitive,fúnu,fúnu,fúnu
singular,masculine,feminine,neuter
nominative,fúnari,fúnari,fúnara
accusative,fúnari,fúnari,fúnara
dative,fúnari,fúnari,fúnara
genitive,fúnari,fúnari,fúnara
plural,masculine,feminine,neuter
nominative,fúnari,fúnari,fúnari
accusative,fúnari,fúnari,fúnari
dative,fúnari,fúnari,fúnari
genitive,fúnari,fúnari,fúnari
singular,masculine,feminine,neuter
nominative,fúnastur,fúnust,fúnast
accusative,fúnastan,fúnasta,fúnast
dative,fúnustum,fúnastri,fúnustu
genitive,fúnasts,fúnastrar,fúnasts
plural,masculine,feminine,neuter
nominative,fúnastir,fúnastar,fúnust
accusative,fúnasta,fúnastar,fúnust
dative,fúnustum,fúnustum,fúnustum
genitive,fúnastra,fúnastra,fúnastra
singular,masculine,feminine,neuter
nominative,fúnasti,fúnasta,fúnasta
accusative,fúnasta,fúnustu,fúnasta
dative,fúnasta,fúnustu,fúnasta
genitive,fúnasta,fúnustu,fúnasta
plural,masculine,feminine,neuter
nominative,fúnustu,fúnustu,fúnustu
accusative,fúnustu,fúnustu,fúnustu
dative,fúnustu,fúnustu,fúnustu
genitive,fúnustu,fúnustu,fúnustu
