0,1,2,3,4,5,6,7
PIE root,,,,,,,
*bʰlewgʷ-,,,,,,,
"Conjugation of fluo (third conjugation, active only)",,,,,,,
indicative,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,fluō,fluis,fluit,fluimus,fluitis,fluunt
imperfect,fluēbam,fluēbās,fluēbat,fluēbāmus,fluēbātis,fluēbant,
future,fluam,fluēs,fluet,fluēmus,fluētis,fluent,
perfect,fluxī,fluxistī,fluxit,fluximus,fluxistis,"fluxērunt, fluxēre",
pluperfect,fluxeram,fluxerās,fluxerat,fluxerāmus,fluxerātis,fluxerant,
future perfect,fluxerō,fluxeris,fluxerit,fluxerimus,fluxeritis,fluxerint,
subjunctive,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,fluam,fluās,fluat,fluāmus,fluātis,fluant
imperfect,fluerem,fluerēs,flueret,fluerēmus,fluerētis,fluerent,
perfect,fluxerim,fluxerīs,fluxerit,fluxerīmus,fluxerītis,fluxerint,
pluperfect,fluxissem,fluxissēs,fluxisset,fluxissēmus,fluxissētis,fluxissent,
imperative,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,—,flue,—,—,fluite,—
future,—,fluitō,fluitō,—,fluitōte,fluuntō,
non-finite forms,active,passive,,,,,
present,perfect,future,present,perfect,future,,
infinitives,fluere,fluxisse,fluxūrus esse,—,—,—,
participles,fluēns,—,fluxūrus,—,—,—,
verbal nouns,gerund,supine,,,,,
nominative,genitive,dative/ablative,accusative,accusative,ablative,,
fluere,fluendī,fluendō,fluendum,fluxum,fluxū,,
affluō  circumfluō  cōnfluō  dēfluō  diffluō  effluō  fluctus  fluēns  fluenter  fluentia  fluentum  fluēscō,,fluibundus  fluidus  fluitō  flumen  Fluōnia  fluor  flustra  fluvius  fluxē  fluxipedus  fluxūra,,fluxus  īnfluō  interfluō  perfluō  praefluō  praeterfluō  prōfluō  refluō  subterfluō  superfluō  trānsfluō,,,
"Catalan: fluir  Esperanto: flui  English: fluid, flux  French: fluer  Ido: fluar",,Italian: fluire  Romanian: fluturare flutura  Portuguese: fluir  Spanish: fluir,,,,,
