0,1,2,3,4,5,6,7
"Conjugation of vindemio (first conjugation, only third-person forms in passive)",,,,,,,
indicative,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,vīndēmiō,vīndēmiās,vīndēmiat,vīndēmiāmus,vīndēmiātis,vīndēmiant
imperfect,vīndēmiābam,vīndēmiābās,vīndēmiābat,vīndēmiābāmus,vīndēmiābātis,vīndēmiābant,
future,vīndēmiābō,vīndēmiābis,vīndēmiābit,vīndēmiābimus,vīndēmiābitis,vīndēmiābunt,
perfect,vīndēmiāvī,vīndēmiāvistī,vīndēmiāvit,vīndēmiāvimus,vīndēmiāvistis,"vīndēmiāvērunt, vīndēmiāvēre",
pluperfect,vīndēmiāveram,vīndēmiāverās,vīndēmiāverat,vīndēmiāverāmus,vīndēmiāverātis,vīndēmiāverant,
future perfect,vīndēmiāverō,vīndēmiāveris,vīndēmiāverit,vīndēmiāverimus,vīndēmiāveritis,vīndēmiāverint,
passive,present,—,—,vīndēmiātur,—,—,vīndēmiantur
imperfect,—,—,vīndēmiābātur,—,—,vīndēmiābantur,
future,—,—,vīndēmiābitur,—,—,vīndēmiābuntur,
perfect,vīndēmiātus + present active indicative of sum,,,,,,
pluperfect,vīndēmiātus + imperfect active indicative of sum,,,,,,
future perfect,vīndēmiātus + future active indicative of sum,,,,,,
subjunctive,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,vīndēmiem,vīndēmiēs,vīndēmiet,vīndēmiēmus,vīndēmiētis,vīndēmient
imperfect,vīndēmiārem,vīndēmiārēs,vīndēmiāret,vīndēmiārēmus,vīndēmiārētis,vīndēmiārent,
perfect,vīndēmiāverim,vīndēmiāverīs,vīndēmiāverit,vīndēmiāverīmus,vīndēmiāverītis,vīndēmiāverint,
pluperfect,vīndēmiāvissem,vīndēmiāvissēs,vīndēmiāvisset,vīndēmiāvissēmus,vīndēmiāvissētis,vīndēmiāvissent,
passive,present,—,—,vīndēmiētur,—,—,vīndēmientur
imperfect,—,—,vīndēmiārētur,—,—,vīndēmiārentur,
perfect,vīndēmiātus + present active subjunctive of sum,,,,,,
pluperfect,vīndēmiātus + imperfect active subjunctive of sum,,,,,,
imperative,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,—,vīndēmiā,—,—,vīndēmiāte,—
future,—,vīndēmiātō,vīndēmiātō,—,vīndēmiātōte,vīndēmiantō,
non-finite forms,active,passive,,,,,
present,perfect,future,present,perfect,future,,
infinitives,vīndēmiāre,vīndēmiāvisse,vīndēmiātūrus esse,vīndēmiārī,vīndēmiātus esse,vīndēmiātum īrī,
participles,vīndēmiāns,—,vīndēmiātūrus,—,vīndēmiātus,vīndēmiandus,
verbal nouns,gerund,supine,,,,,
nominative,genitive,dative/ablative,accusative,accusative,ablative,,
vīndēmiāre,vīndēmiandī,vīndēmiandō,vīndēmiandum,vīndēmiātum,vīndēmiātū,,
Dalmatian: vedmur  German: wimmen  Franco-Provençal: vendemier  French: vendanger  Friulian: vendemâ  Italian: vendemmiare,,Occitan: vendemiar  Portuguese: vindimar  Sicilian: vinnignari  Spanish: vendimiar,,,,,
