0,1,2,3,4
Number,Singular,,Plural,
Case / Gender,Masc./Fem.,Neuter,Masc./Fem.,Neuter
nominative,cōnficiēns,,cōnficientēs,cōnficientia
genitive,cōnficientis,cōnficientium,,
dative,cōnficientī,cōnficientibus,,
accusative,cōnficientem,cōnficiēns,cōnficientēs,cōnficientia
ablative,"cōnficiente, cōnficientī1",cōnficientibus,,
vocative,cōnficiēns,cōnficientēs,cōnficientia,
Number,Singular,,Plural,
Case / Gender,Masc./Fem.,Neuter,Masc./Fem.,Neuter
nominative,cōnficiēns,,cōnficientēs,cōnficientia
genitive,cōnficientis,cōnficientium,,
dative,cōnficientī,cōnficientibus,,
accusative,cōnficientem,cōnficiēns,cōnficientēs,cōnficientia
ablative,cōnficientī,cōnficientibus,,
vocative,cōnficiēns,cōnficientēs,cōnficientia,
