0,1,2,3,4
Case,Singular,Plural,,
nominative,equa,equae,,
genitive,equae,equārum,,
dative,equae,equīs,,
accusative,equam,equās,,
ablative,equā,equīs,,
vocative,equa,equae,,
Case,Singular,Plural,,
nominative,equa,equae,,
genitive,equae,equārum,,
dative,equae,equābus,,
accusative,equam,equās,,
ablative,equā,equābus,,
vocative,equa,equae,,
equārius  eques  equester  equiferus  equīle  equimulga  equīnus,,equiō  equīria  equis virisque  equīso  equitārius  equitātiō  equitātus,,equitium  equitō  equula  equuleus  equulus  equus  Equus Troianus
"Aromanian: eapã, iapã  Catalan: egua, euga  Sardinian (Campidanese): egua  Franco-Provençal: èga  Occitan: èga  Old French: ive, iewe",,Portuguese: égua  Romanian: iapă  Sardinian: ebba  Spanish: yegua,,
