0,1,2,3,4,5,6,7
PIE root,,,,,,,
*peh₂ǵ-,,,,,,,
Conjugation of pango (third conjugation),,,,,,,
indicative,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,pangō,pangis,pangit,pangimus,pangitis,pangunt
imperfect,pangēbam,pangēbās,pangēbat,pangēbāmus,pangēbātis,pangēbant,
future,pangam,pangēs,panget,pangēmus,pangētis,pangent,
perfect,pepigī,pepigistī,pepigit,pepigimus,pepigistis,"pepigērunt, pepigēre",
pluperfect,pepigeram,pepigerās,pepigerat,pepigerāmus,pepigerātis,pepigerant,
future perfect,pepigerō,pepigeris,pepigerit,pepigerimus,pepigeritis,pepigerint,
passive,present,pangor,"pangeris, pangere",pangitur,pangimur,pangiminī,panguntur
imperfect,pangēbar,"pangēbāris, pangēbāre",pangēbātur,pangēbāmur,pangēbāminī,pangēbantur,
future,pangar,"pangēris, pangēre",pangētur,pangēmur,pangēminī,pangentur,
perfect,pactus + present active indicative of sum,,,,,,
pluperfect,pactus + imperfect active indicative of sum,,,,,,
future perfect,pactus + future active indicative of sum,,,,,,
subjunctive,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,pangam,pangās,pangat,pangāmus,pangātis,pangant
imperfect,pangerem,pangerēs,pangeret,pangerēmus,pangerētis,pangerent,
perfect,pepigerim,pepigerīs,pepigerit,pepigerīmus,pepigerītis,pepigerint,
pluperfect,pepigissem,pepigissēs,pepigisset,pepigissēmus,pepigissētis,pepigissent,
passive,present,pangar,"pangāris, pangāre",pangātur,pangāmur,pangāminī,pangantur
imperfect,pangerer,"pangerēris, pangerēre",pangerētur,pangerēmur,pangerēminī,pangerentur,
perfect,pactus + present active subjunctive of sum,,,,,,
pluperfect,pactus + imperfect active subjunctive of sum,,,,,,
imperative,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,—,pange,—,—,pangite,—
future,—,pangitō,pangitō,—,pangitōte,panguntō,
passive,present,—,pangere,—,—,pangiminī,—
future,—,pangitor,pangitor,—,—,panguntor,
non-finite forms,active,passive,,,,,
present,perfect,future,present,perfect,future,,
infinitives,pangere,pepigisse,pactūrus esse,pangī,pactus esse,pactum īrī,
participles,pangēns,—,pactūrus,—,pactus,pangendus,
verbal nouns,gerund,supine,,,,,
nominative,genitive,dative/ablative,accusative,accusative,ablative,,
pangere,pangendī,pangendō,pangendum,pactum,pactū,,
Conjugation of pango (third conjugation),,,,,,,
indicative,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,pangō,pangis,pangit,pangimus,pangitis,pangunt
imperfect,pangēbam,pangēbās,pangēbat,pangēbāmus,pangēbātis,pangēbant,
future,pangam,pangēs,panget,pangēmus,pangētis,pangent,
perfect,pegī,pegistī,pegit,pegimus,pegistis,"pegērunt, pegēre",
pluperfect,pegeram,pegerās,pegerat,pegerāmus,pegerātis,pegerant,
future perfect,pegerō,pegeris,pegerit,pegerimus,pegeritis,pegerint,
passive,present,pangor,"pangeris, pangere",pangitur,pangimur,pangiminī,panguntur
imperfect,pangēbar,"pangēbāris, pangēbāre",pangēbātur,pangēbāmur,pangēbāminī,pangēbantur,
future,pangar,"pangēris, pangēre",pangētur,pangēmur,pangēminī,pangentur,
perfect,pactus + present active indicative of sum,,,,,,
pluperfect,pactus + imperfect active indicative of sum,,,,,,
future perfect,pactus + future active indicative of sum,,,,,,
subjunctive,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,pangam,pangās,pangat,pangāmus,pangātis,pangant
imperfect,pangerem,pangerēs,pangeret,pangerēmus,pangerētis,pangerent,
perfect,pegerim,pegerīs,pegerit,pegerīmus,pegerītis,pegerint,
pluperfect,pegissem,pegissēs,pegisset,pegissēmus,pegissētis,pegissent,
passive,present,pangar,"pangāris, pangāre",pangātur,pangāmur,pangāminī,pangantur
imperfect,pangerer,"pangerēris, pangerēre",pangerētur,pangerēmur,pangerēminī,pangerentur,
perfect,pactus + present active subjunctive of sum,,,,,,
pluperfect,pactus + imperfect active subjunctive of sum,,,,,,
imperative,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,—,pange,—,—,pangite,—
future,—,pangitō,pangitō,—,pangitōte,panguntō,
passive,present,—,pangere,—,—,pangiminī,—
future,—,pangitor,pangitor,—,—,panguntor,
non-finite forms,active,passive,,,,,
present,perfect,future,present,perfect,future,,
infinitives,pangere,pegisse,pactūrus esse,pangī,pactus esse,pactum īrī,
participles,pangēns,—,pactūrus,—,pactus,pangendus,
verbal nouns,gerund,supine,,,,,
nominative,genitive,dative/ablative,accusative,accusative,ablative,,
pangere,pangendī,pangendō,pangendum,pactum,pactū,,
Conjugation of pango (third conjugation),,,,,,,
indicative,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,pangō,pangis,pangit,pangimus,pangitis,pangunt
imperfect,pangēbam,pangēbās,pangēbat,pangēbāmus,pangēbātis,pangēbant,
future,pangam,pangēs,panget,pangēmus,pangētis,pangent,
perfect,panxī,panxistī,panxit,panximus,panxistis,"panxērunt, panxēre",
pluperfect,panxeram,panxerās,panxerat,panxerāmus,panxerātis,panxerant,
future perfect,panxerō,panxeris,panxerit,panxerimus,panxeritis,panxerint,
passive,present,pangor,"pangeris, pangere",pangitur,pangimur,pangiminī,panguntur
imperfect,pangēbar,"pangēbāris, pangēbāre",pangēbātur,pangēbāmur,pangēbāminī,pangēbantur,
future,pangar,"pangēris, pangēre",pangētur,pangēmur,pangēminī,pangentur,
perfect,panctus + present active indicative of sum,,,,,,
pluperfect,panctus + imperfect active indicative of sum,,,,,,
future perfect,panctus + future active indicative of sum,,,,,,
subjunctive,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,pangam,pangās,pangat,pangāmus,pangātis,pangant
imperfect,pangerem,pangerēs,pangeret,pangerēmus,pangerētis,pangerent,
perfect,panxerim,panxerīs,panxerit,panxerīmus,panxerītis,panxerint,
pluperfect,panxissem,panxissēs,panxisset,panxissēmus,panxissētis,panxissent,
passive,present,pangar,"pangāris, pangāre",pangātur,pangāmur,pangāminī,pangantur
imperfect,pangerer,"pangerēris, pangerēre",pangerētur,pangerēmur,pangerēminī,pangerentur,
perfect,panctus + present active subjunctive of sum,,,,,,
pluperfect,panctus + imperfect active subjunctive of sum,,,,,,
imperative,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,—,pange,—,—,pangite,—
future,—,pangitō,pangitō,—,pangitōte,panguntō,
passive,present,—,pangere,—,—,pangiminī,—
future,—,pangitor,pangitor,—,—,panguntor,
non-finite forms,active,passive,,,,,
present,perfect,future,present,perfect,future,,
infinitives,pangere,panxisse,panctūrus esse,pangī,panctus esse,panctum īrī,
participles,pangēns,—,panctūrus,—,panctus,pangendus,
verbal nouns,gerund,supine,,,,,
nominative,genitive,dative/ablative,accusative,accusative,ablative,,
pangere,pangendī,pangendō,pangendum,panctum,panctū,,
appangō  compingō  dēpangō  expingō,,impingō  pāctilis  pāctus  prōpāgō,,,,,
paciscor  pāgina  pāgus  pālus,,pāx  pignus  pīla,,,,,
