0,1,2,3,4,5,6,7
Case,Singular,,,,,,
nominative,Ibērus,,,,,,
genitive,Ibērī,,,,,,
dative,Ibērō,,,,,,
accusative,Ibērum,,,,,,
ablative,Ibērō,,,,,,
vocative,Ibēre,,,,,,
locative,Ibērī,,,,,,
Number,Singular,,Plural,,,,
Case / Gender,Masculine,Feminine,Neuter,Masculine,Feminine,Neuter,
nominative,Ibērus,Ibēra,Ibērum,,Ibērī,Ibērae,Ibēra
genitive,Ibērī,Ibērae,Ibērī,Ibērōrum,Ibērārum,Ibērōrum,
dative,Ibērō,Ibērō,Ibērīs,,,,
accusative,Ibērum,Ibēram,Ibērum,Ibērōs,Ibērās,Ibēra,
ablative,Ibērō,Ibērā,Ibērō,Ibērīs,,,
vocative,Ibēre,Ibēra,Ibērum,Ibērī,Ibērae,Ibēra,
Case,Singular,Plural,,,,,
nominative,Ibērus,Ibērī,,,,,
genitive,Ibērī,Ibērōrum,,,,,
dative,Ibērō,Ibērīs,,,,,
accusative,Ibērum,Ibērōs,,,,,
ablative,Ibērō,Ibērīs,,,,,
vocative,Ibēre,Ibērī,,,,,
