0,1,2,3,4,5,6,7
PIE root,,,,,,,
*meyḱ-,,,,,,,
Conjugation of remisceo (second conjugation),,,,,,,
indicative,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,remisceō,remiscēs,remiscet,remiscēmus,remiscētis,remiscent
imperfect,remiscēbam,remiscēbās,remiscēbat,remiscēbāmus,remiscēbātis,remiscēbant,
future,remiscēbō,remiscēbis,remiscēbit,remiscēbimus,remiscēbitis,remiscēbunt,
perfect,remiscuī,remiscuistī,remiscuit,remiscuimus,remiscuistis,"remiscuērunt, remiscuēre",
pluperfect,remiscueram,remiscuerās,remiscuerat,remiscuerāmus,remiscuerātis,remiscuerant,
future perfect,remiscuerō,remiscueris,remiscuerit,remiscuerimus,remiscueritis,remiscuerint,
passive,present,remisceor,"remiscēris, remiscēre",remiscētur,remiscēmur,remiscēminī,remiscentur
imperfect,remiscēbar,"remiscēbāris, remiscēbāre",remiscēbātur,remiscēbāmur,remiscēbāminī,remiscēbantur,
future,remiscēbor,"remiscēberis, remiscēbere",remiscēbitur,remiscēbimur,remiscēbiminī,remiscēbuntur,
perfect,remixtus + present active indicative of sum,,,,,,
pluperfect,remixtus + imperfect active indicative of sum,,,,,,
future perfect,remixtus + future active indicative of sum,,,,,,
subjunctive,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,remisceam,remisceās,remisceat,remisceāmus,remisceātis,remisceant
imperfect,remiscērem,remiscērēs,remiscēret,remiscērēmus,remiscērētis,remiscērent,
perfect,remiscuerim,remiscuerīs,remiscuerit,remiscuerīmus,remiscuerītis,remiscuerint,
pluperfect,remiscuissem,remiscuissēs,remiscuisset,remiscuissēmus,remiscuissētis,remiscuissent,
passive,present,remiscear,"remisceāris, remisceāre",remisceātur,remisceāmur,remisceāminī,remisceantur
imperfect,remiscērer,"remiscērēris, remiscērēre",remiscērētur,remiscērēmur,remiscērēminī,remiscērentur,
perfect,remixtus + present active subjunctive of sum,,,,,,
pluperfect,remixtus + imperfect active subjunctive of sum,,,,,,
imperative,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,—,remiscē,—,—,remiscēte,—
future,—,remiscētō,remiscētō,—,remiscētōte,remiscentō,
passive,present,—,remiscēre,—,—,remiscēminī,—
future,—,remiscētor,remiscētor,—,—,remiscentor,
non-finite forms,active,passive,,,,,
present,perfect,future,present,perfect,future,,
infinitives,remiscēre,remiscuisse,remixtūrus esse,remiscērī,remixtus esse,remixtum īrī,
participles,remiscēns,—,remixtūrus,—,remixtus,remiscendus,
verbal nouns,gerund,supine,,,,,
nominative,genitive,dative/ablative,accusative,accusative,ablative,,
remiscēre,remiscendī,remiscendō,remiscendum,remixtum,remixtū,,
Conjugation of remisceo (second conjugation),,,,,,,
indicative,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,remisceō,remiscēs,remiscet,remiscēmus,remiscētis,remiscent
imperfect,remiscēbam,remiscēbās,remiscēbat,remiscēbāmus,remiscēbātis,remiscēbant,
future,remiscēbō,remiscēbis,remiscēbit,remiscēbimus,remiscēbitis,remiscēbunt,
perfect,remiscuī,remiscuistī,remiscuit,remiscuimus,remiscuistis,"remiscuērunt, remiscuēre",
pluperfect,remiscueram,remiscuerās,remiscuerat,remiscuerāmus,remiscuerātis,remiscuerant,
future perfect,remiscuerō,remiscueris,remiscuerit,remiscuerimus,remiscueritis,remiscuerint,
passive,present,remisceor,"remiscēris, remiscēre",remiscētur,remiscēmur,remiscēminī,remiscentur
imperfect,remiscēbar,"remiscēbāris, remiscēbāre",remiscēbātur,remiscēbāmur,remiscēbāminī,remiscēbantur,
future,remiscēbor,"remiscēberis, remiscēbere",remiscēbitur,remiscēbimur,remiscēbiminī,remiscēbuntur,
perfect,remistus + present active indicative of sum,,,,,,
pluperfect,remistus + imperfect active indicative of sum,,,,,,
future perfect,remistus + future active indicative of sum,,,,,,
subjunctive,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,remisceam,remisceās,remisceat,remisceāmus,remisceātis,remisceant
imperfect,remiscērem,remiscērēs,remiscēret,remiscērēmus,remiscērētis,remiscērent,
perfect,remiscuerim,remiscuerīs,remiscuerit,remiscuerīmus,remiscuerītis,remiscuerint,
pluperfect,remiscuissem,remiscuissēs,remiscuisset,remiscuissēmus,remiscuissētis,remiscuissent,
passive,present,remiscear,"remisceāris, remisceāre",remisceātur,remisceāmur,remisceāminī,remisceantur
imperfect,remiscērer,"remiscērēris, remiscērēre",remiscērētur,remiscērēmur,remiscērēminī,remiscērentur,
perfect,remistus + present active subjunctive of sum,,,,,,
pluperfect,remistus + imperfect active subjunctive of sum,,,,,,
imperative,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,—,remiscē,—,—,remiscēte,—
future,—,remiscētō,remiscētō,—,remiscētōte,remiscentō,
passive,present,—,remiscēre,—,—,remiscēminī,—
future,—,remiscētor,remiscētor,—,—,remiscentor,
non-finite forms,active,passive,,,,,
present,perfect,future,present,perfect,future,,
infinitives,remiscēre,remiscuisse,remistūrus esse,remiscērī,remistus esse,remistum īrī,
participles,remiscēns,—,remistūrus,—,remistus,remiscendus,
verbal nouns,gerund,supine,,,,,
nominative,genitive,dative/ablative,accusative,accusative,ablative,,
remiscēre,remiscendī,remiscendō,remiscendum,remistum,remistū,,
remistus / remixtus,,,,,,,
admisceō  commisceō  ēmisceō  immisceō  impermisceō,,intermisceō  misceō  permisceō  prōmiscuus,,,,,
