0,1,2,3,4,5,6,7
PIE roots,,,,,,,
*gʷerH-,,,,,,,
*dʰeh₁-,,,,,,,
"Conjugation of gratificor (first conjugation, deponent)",,,,,,,
indicative,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,grātificor,"grātificāris, grātificāre",grātificātur,grātificāmur,grātificāminī,grātificantur
imperfect,grātificābar,"grātificābāris, grātificābāre",grātificābātur,grātificābāmur,grātificābāminī,grātificābantur,
future,grātificābor,"grātificāberis, grātificābere",grātificābitur,grātificābimur,grātificābiminī,grātificābuntur,
perfect,grātificātus + present active indicative of sum,,,,,,
pluperfect,grātificātus + imperfect active indicative of sum,,,,,,
future perfect,grātificātus + future active indicative of sum,,,,,,
subjunctive,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,grātificer,"grātificēris, grātificēre",grātificētur,grātificēmur,grātificēminī,grātificentur
imperfect,grātificārer,"grātificārēris, grātificārēre",grātificārētur,grātificārēmur,grātificārēminī,grātificārentur,
perfect,grātificātus + present active subjunctive of sum,,,,,,
pluperfect,grātificātus + imperfect active subjunctive of sum,,,,,,
imperative,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,—,grātificāre,—,—,grātificāminī,—
future,—,grātificātor,grātificātor,—,—,grātificantor,
non-finite forms,active,passive,,,,,
present,perfect,future,present,perfect,future,,
infinitives,grātificārī,grātificātus esse,grātificātūrus esse,—,—,grātificātum īrī,
participles,grātificāns,grātificātus,grātificātūrus,—,—,grātificandus,
verbal nouns,gerund,supine,,,,,
nominative,genitive,dative/ablative,accusative,accusative,ablative,,
grātificārī,grātificandī,grātificandō,grātificandum,grātificātum,grātificātū,,
