0,1,2,3,4,5,6,7,8
Case,Singular,Plural,,,,,,
nominative,decās,decādēs,,,,,,
genitive,decādis,decādum,,,,,,
dative,decādī,decādibus,,,,,,
accusative,decādem,decādēs,,,,,,
ablative,decāde,decādibus,,,,,,
vocative,decās,decādēs,,,,,,
Afrikaans: dekade  Albanian: dekada  Alemannic German: Dekade  Aragonese: decada  Asturian: década  Bavarian: Dekade  Belarusian: дэкада ‎(dekada)  Breton: degad,,Bulgarian: декада ‎(dekada)  Catalan: dècada  Czech: dekáda  Danish: dekade  Dutch: decade  English: decade  Esperanto: dekado  Estonian: dekaad  Finnish: dekadi  French: décade,,"Galician: década  German: Dekade  Indonesian: dekade  Interlingua: decade  Italian: decade, deca  Latvian: dekāde  Macedonian: декада ‎(dekada)  Malay: dekad  Neapolitan: decade  Norwegian: dekade",,Occitan: decada  Ossetian: декадæ ‎(dekadæ)  Polish: dekada  Portuguese: década  Romanian: decadă  Russian: декада ‎(dekada)  Scottish Gaelic: deichead  Serbo-Croatian: декада (dekada)  Sicilian: deca,,Silesian: dekada  Slovak: dekáda  Slovene: dekada  Spanish: década  Sundanese: dékade  Swedish: dekad  Tagalog: dekada  Ukrainian: декада ‎(dekada)  Venetian: decade  Welsh: degawd
