0,1,2,3,4,5,6,7
"Conjugation of furo (third conjugation, active only)",,,,,,,
indicative,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,furō,furis,furit,furimus,furitis,furunt
imperfect,furēbam,furēbās,furēbat,furēbāmus,furēbātis,furēbant,
future,furam,furēs,furet,furēmus,furētis,furent,
perfect,furuī,furuistī,furuit,furuimus,furuistis,"furuērunt, furuēre",
pluperfect,furueram,furuerās,furuerat,furuerāmus,furuerātis,furuerant,
future perfect,furuerō,furueris,furuerit,furuerimus,furueritis,furuerint,
subjunctive,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,furam,furās,furat,furāmus,furātis,furant
imperfect,furerem,furerēs,fureret,furerēmus,furerētis,furerent,
perfect,furuerim,furuerīs,furuerit,furuerīmus,furuerītis,furuerint,
pluperfect,furuissem,furuissēs,furuisset,furuissēmus,furuissētis,furuissent,
imperative,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,—,fure,—,—,furite,—
future,—,furitō,furitō,—,furitōte,furuntō,
non-finite forms,active,passive,,,,,
present,perfect,future,present,perfect,future,,
infinitives,furere,furuisse,—,—,—,—,
participles,furēns,—,—,—,—,—,
verbal nouns,gerund,supine,,,,,
nominative,genitive,dative/ablative,accusative,accusative,ablative,,
furere,furendī,furendō,furendum,—,—,,
Case,Singular,Plural,,,,,
nominative,fūrō,fūrōnēs,,,,,
genitive,fūrōnis,fūrōnum,,,,,
dative,fūrōnī,fūrōnibus,,,,,
accusative,fūrōnem,fūrōnēs,,,,,
ablative,fūrōne,fūrōnibus,,,,,
vocative,fūrō,fūrōnēs,,,,,
