0,1,2,3,4,5,6,7
Conjugation of appello (first conjugation),,,,,,,
indicative,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,appellō,appellās,appellat,appellāmus,appellātis,appellant
imperfect,appellābam,appellābās,appellābat,appellābāmus,appellābātis,appellābant,
future,appellābō,appellābis,appellābit,appellābimus,appellābitis,appellābunt,
perfect,appellāvī,appellāvistī,appellāvit,appellāvimus,appellāvistis,"appellāvērunt, appellāvēre",
pluperfect,appellāveram,appellāverās,appellāverat,appellāverāmus,appellāverātis,appellāverant,
future perfect,appellāverō,appellāveris,appellāverit,appellāverimus,appellāveritis,appellāverint,
passive,present,appellor,"appellāris, appellāre",appellātur,appellāmur,appellāminī,appellantur
imperfect,appellābar,"appellābāris, appellābāre",appellābātur,appellābāmur,appellābāminī,appellābantur,
future,appellābor,"appellāberis, appellābere",appellābitur,appellābimur,appellābiminī,appellābuntur,
perfect,appellātus + present active indicative of sum,,,,,,
pluperfect,appellātus + imperfect active indicative of sum,,,,,,
future perfect,appellātus + future active indicative of sum,,,,,,
subjunctive,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,appellem,appellēs,appellet,appellēmus,appellētis,appellent
imperfect,appellārem,appellārēs,appellāret,appellārēmus,appellārētis,appellārent,
perfect,appellāverim,appellāverīs,appellāverit,appellāverīmus,appellāverītis,appellāverint,
pluperfect,appellāvissem,appellāvissēs,appellāvisset,appellāvissēmus,appellāvissētis,appellāvissent,
passive,present,appeller,"appellēris, appellēre",appellētur,appellēmur,appellēminī,appellentur
imperfect,appellārer,"appellārēris, appellārēre",appellārētur,appellārēmur,appellārēminī,appellārentur,
perfect,appellātus + present active subjunctive of sum,,,,,,
pluperfect,appellātus + imperfect active subjunctive of sum,,,,,,
imperative,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,—,appellā,—,—,appellāte,—
future,—,appellātō,appellātō,—,appellātōte,appellantō,
passive,present,—,appellāre,—,—,appellāminī,—
future,—,appellātor,appellātor,—,—,appellantor,
non-finite forms,active,passive,,,,,
present,perfect,future,present,perfect,future,,
infinitives,appellāre,appellāvisse,appellātūrus esse,appellārī,appellātus esse,appellātum īrī,
participles,appellāns,—,appellātūrus,—,appellātus,appellandus,
verbal nouns,gerund,supine,,,,,
nominative,genitive,dative/ablative,accusative,accusative,ablative,,
appellāre,appellandī,appellandō,appellandum,appellātum,appellātū,,
English: to appeal  French: appeler  Italian: appellare  Occitan: apelar,,Portuguese: apelar  Romanian: apela  Spanish: apelar,,,,,
Conjugation of appello (third conjugation),,,,,,,
indicative,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,appellō,appellis,appellit,appellimus,appellitis,appellunt
imperfect,appellēbam,appellēbās,appellēbat,appellēbāmus,appellēbātis,appellēbant,
future,appellam,appellēs,appellet,appellēmus,appellētis,appellent,
perfect,appulī,appulistī,appulit,appulimus,appulistis,"appulērunt, appulēre",
pluperfect,appuleram,appulerās,appulerat,appulerāmus,appulerātis,appulerant,
future perfect,appulerō,appuleris,appulerit,appulerimus,appuleritis,appulerint,
passive,present,appellor,"appelleris, appellere",appellitur,appellimur,appelliminī,appelluntur
imperfect,appellēbar,"appellēbāris, appellēbāre",appellēbātur,appellēbāmur,appellēbāminī,appellēbantur,
future,appellar,"appellēris, appellēre",appellētur,appellēmur,appellēminī,appellentur,
perfect,appulsus + present active indicative of sum,,,,,,
pluperfect,appulsus + imperfect active indicative of sum,,,,,,
future perfect,appulsus + future active indicative of sum,,,,,,
subjunctive,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,appellam,appellās,appellat,appellāmus,appellātis,appellant
imperfect,appellerem,appellerēs,appelleret,appellerēmus,appellerētis,appellerent,
perfect,appulerim,appulerīs,appulerit,appulerīmus,appulerītis,appulerint,
pluperfect,appulissem,appulissēs,appulisset,appulissēmus,appulissētis,appulissent,
passive,present,appellar,"appellāris, appellāre",appellātur,appellāmur,appellāminī,appellantur
imperfect,appellerer,"appellerēris, appellerēre",appellerētur,appellerēmur,appellerēminī,appellerentur,
perfect,appulsus + present active subjunctive of sum,,,,,,
pluperfect,appulsus + imperfect active subjunctive of sum,,,,,,
imperative,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,—,appelle,—,—,appellite,—
future,—,appellitō,appellitō,—,appellitōte,appelluntō,
passive,present,—,appellere,—,—,appelliminī,—
future,—,appellitor,appellitor,—,—,appelluntor,
non-finite forms,active,passive,,,,,
present,perfect,future,present,perfect,future,,
infinitives,appellere,appulisse,appulsūrus esse,appellī,appulsus esse,appulsum īrī,
participles,appellēns,—,appulsūrus,—,appulsus,appellendus,
verbal nouns,gerund,supine,,,,,
nominative,genitive,dative/ablative,accusative,accusative,ablative,,
appellere,appellendī,appellendō,appellendum,appulsum,appulsū,,
