0,1,2,3,4
ervaren,,(file),,
"Inflection of ervaren (strong class 6, prefixed)",,,,
infinitive,ervaren,,,
past singular,ervoer,,,
past participle,ervaren,,,
infinitive,ervaren,,,
gerund,ervaren n,,,
verbal noun,—,,,
,present tense,past tense,,
1st person singular,ervaar,ervoer,,
2nd person sing. (jij),ervaart,ervoer,,
2nd person sing. (u),ervaart,ervoer,,
2nd person sing. (gij),ervaart,ervoert,,
3rd person singular,ervaart,ervoer,,
plural,ervaren,ervoeren,,
,,,,
subjunctive sing.1,ervare,ervoere,,
subjunctive plur.1,ervaren,ervoeren,,
,,,,
imperative sing.,ervaar,,,
imperative plur.1,ervaart,,,
,,,,
participles,ervarend,ervaren,,
1) Archaic.,,,,
"Inflection of ervaren (weak, prefixed)",,,,
infinitive,ervaren,,,
past singular,ervaarde,,,
past participle,ervaard,,,
infinitive,ervaren,,,
gerund,ervaren n,,,
verbal noun,—,,,
,present tense,past tense,,
1st person singular,ervaar,ervaarde,,
2nd person sing. (jij),ervaart,ervaarde,,
2nd person sing. (u),ervaart,ervaarde,,
2nd person sing. (gij),ervaart,ervaarde,,
3rd person singular,ervaart,ervaarde,,
plural,ervaren,ervaarden,,
,,,,
subjunctive sing.1,ervare,ervaarde,,
subjunctive plur.1,ervaren,ervaarden,,
,,,,
imperative sing.,ervaar,,,
imperative plur.1,ervaart,,,
,,,,
participles,ervarend,ervaard,,
1) Archaic.,,,,
Inflection of ervaren,,,,
uninflected,ervaren,,,
inflected,ervaren,,,
comparative,—,,,
,positive,,,
predicative/adverbial,ervaren,,,
indefinite,m./f. sing.,ervaren,,
n. sing.,ervaren,,,
plural,ervaren,,,
definite,ervaren,,,
partitive,ervarens,,,
Inflection of ervaren,,,,
uninflected,ervaren,,,
inflected,ervaren,,,
comparative,ervarener,,,
,positive,comparative,superlative,
predicative/adverbial,ervaren,ervarener,het ervarensthet ervarenste,
indefinite,m./f. sing.,ervaren,ervarener,ervarenste
n. sing.,ervaren,ervarener,ervarenste,
plural,ervaren,ervarener,ervarenste,
definite,ervaren,ervarener,ervarenste,
partitive,ervarens,ervareners,—,
