0,1,2
Audio,,(file)
PIE root,,
*gʰerdʰ-,,
Inflection of gorden (weak),,
infinitive,gorden,
past singular,gordde,
past participle,gegord,
infinitive,gorden,
gerund,gorden n,
verbal noun,—,
,present tense,past tense
1st person singular,gord,gordde
2nd person sing. (jij),gordt,gordde
2nd person sing. (u),gordt,gordde
2nd person sing. (gij),gordt,gordde
3rd person singular,gordt,gordde
plural,gorden,gordden
,,
subjunctive sing.1,gorde,gordde
subjunctive plur.1,gorden,gordden
,,
imperative sing.,gord,
imperative plur.1,gordt,
,,
participles,gordend,gegord
1) Archaic.,,
