0,1,2,3,4
Audio,,(file),,
"Inflection of voorbehouden (strong class 7, slightly irregular, prefixed, separable)",,,,
infinitive,voorbehouden,,,
past singular,behield voor,,,
past participle,voorbehouden,,,
infinitive,voorbehouden,,,
gerund,voorbehouden n,,,
verbal noun,—,,,
,main clause,subordinate clause,,
,present tense,past tense,present tense,past tense
1st person singular,"behou voor, behoud voor",behield voor,"voorbehou, voorbehoud",voorbehield
2nd person sing. (jij),behoudt voor,behield voor,voorbehoudt,voorbehield
2nd person sing. (u),behoudt voor,behield voor,voorbehoudt,voorbehield
2nd person sing. (gij),behoudt voor,behieldt voor,voorbehoudt,voorbehieldt
3rd person singular,behoudt voor,behield voor,voorbehoudt,voorbehield
plural,behouden voor,behielden voor,voorbehouden,voorbehielden
,,,,
subjunctive sing.1,behoude voor,behielde voor,voorbehoude,voorbehielde
subjunctive plur.1,behouden voor,behielden voor,voorbehouden,voorbehielden
,,,,
imperative sing.,"behou voor, behoud voor",,,
imperative plur.1,behoudt voor,,,
,,,,
participles,voorbehoudend,voorbehouden,,
1) Archaic.,,,,
Inflection of voorbehouden,,,,
uninflected,voorbehouden,,,
inflected,voorbehouden,,,
comparative,—,,,
,positive,,,
predicative/adverbial,voorbehouden,,,
indefinite,m./f. sing.,voorbehouden,,
n. sing.,voorbehouden,,,
plural,voorbehouden,,,
definite,voorbehouden,,,
partitive,voorbehoudens,,,
