0,1,2,3,4
Audio,,(file),,
"Inflection of uitvoeren (weak, separable)",,,,
infinitive,uitvoeren,,,
past singular,voerde uit,,,
past participle,uitgevoerd,,,
infinitive,uitvoeren,,,
gerund,uitvoeren n,,,
verbal noun,—,,,
,main clause,subordinate clause,,
,present tense,past tense,present tense,past tense
1st person singular,voer uit,voerde uit,uitvoer,uitvoerde
2nd person sing. (jij),voert uit,voerde uit,uitvoert,uitvoerde
2nd person sing. (u),voert uit,voerde uit,uitvoert,uitvoerde
2nd person sing. (gij),voert uit,voerde uit,uitvoert,uitvoerde
3rd person singular,voert uit,voerde uit,uitvoert,uitvoerde
plural,voeren uit,voerden uit,uitvoeren,uitvoerden
,,,,
subjunctive sing.1,voere uit,voerde uit,uitvoere,uitvoerde
subjunctive plur.1,voeren uit,voerden uit,uitvoeren,uitvoerden
,,,,
imperative sing.,voer uit,,,
imperative plur.1,voert uit,,,
,,,,
participles,uitvoerend,uitgevoerd,,
1) Archaic.,,,,
uitvoer  uitvoerder  uitvoerende macht,,uitvoerig  uitvoering,,
