0,1,2
Audio,,(file)
PIE root,,
*ǵʰelh₃-,,
Inflection of gouden,,
uninflected,gouden,
inflected,gouden,
comparative,—,
,positive,
predicative/adverbial,—,
indefinite,m./f. sing.,gouden
n. sing.,gouden,
plural,gouden,
definite,gouden,
partitive,—,
