0,1,2,3,4,5
,singular,plural,,,
nominative,dama,dame,,,
genitive,dame,dama,,,
dative,dami,damama,,,
accusative,damu,dame,,,
vocative,damo,dame,,,
locative,dami,damama,,,
instrumental,damom,damama,,,
Chess pieces in Serbo-Croatian · šahovske figure / шаховске фигуре (layout · text),,,,,
,,,,,
kralj краљ,"dama, kraljica дама, краљица","top, kula топ, кула","lovac, trkač, laufer ловац, тркач, лауфер","skakač, konj скакач, коњ","pješak, pešak, pion, pijun пјешак, пешак, пион, пијун"
