0,1,2,3,4
audio,,(file),,
singular,masculine,feminine,neuter,
nominative,crn,crna,crno,
genitive,crna,crne,crna,
dative,crnu,crnoj,crnu,
accusative,inanimateanimate,crncrna,crnu,crno
vocative,crn,crna,crno,
locative,crnu,crnoj,crnu,
instrumental,crnim,crnom,crnim,
plural,masculine,feminine,neuter,
nominative,crni,crne,crna,
genitive,crnih,crnih,crnih,
dative,crnim(a),crnim(a),crnim(a),
accusative,crne,crne,crna,
vocative,crni,crne,crna,
locative,crnim(a),crnim(a),crnim(a),
instrumental,crnim(a),crnim(a),crnim(a),
singular,masculine,feminine,neuter,
nominative,crni,crna,crno,
genitive,crnog(a),crne,crnog(a),
dative,crnom(u/e),crnoj,crnom(u/e),
accusative,inanimateanimate,crnicrnog(a),crnu,crno
vocative,crni,crna,crno,
locative,crnom(e/u),crnoj,crnom(e/u),
instrumental,crnim,crnom,crnim,
plural,masculine,feminine,neuter,
nominative,crni,crne,crna,
genitive,crnih,crnih,crnih,
dative,crnim(a),crnim(a),crnim(a),
accusative,crne,crne,crna,
vocative,crni,crne,crna,
locative,crnim(a),crnim(a),crnim(a),
instrumental,crnim(a),crnim(a),crnim(a),
singular,masculine,feminine,neuter,
nominative,crnji,crnja,crnje,
genitive,crnjeg(a),crnje,crnjeg(a),
dative,crnjem(u),crnjoj,crnjem(u),
accusative,inanimateanimate,crnjicrnjeg(a),crnju,crnje
vocative,crnji,crnja,crnje,
locative,crnjem(u),crnjoj,crnjem(u),
instrumental,crnjim,crnjom,crnjim,
plural,masculine,feminine,neuter,
nominative,crnji,crnje,crnja,
genitive,crnjih,crnjih,crnjih,
dative,crnjim(a),crnjim(a),crnjim(a),
accusative,crnje,crnje,crnja,
vocative,crnji,crnje,crnja,
locative,crnjim(a),crnjim(a),crnjim(a),
instrumental,crnjim(a),crnjim(a),crnjim(a),
singular,masculine,feminine,neuter,
nominative,najcrnji,najcrnja,najcrnje,
genitive,najcrnjeg(a),najcrnje,najcrnjeg(a),
dative,najcrnjem(u),najcrnjoj,najcrnjem(u),
accusative,inanimateanimate,najcrnjinajcrnjeg(a),najcrnju,najcrnje
vocative,najcrnji,najcrnja,najcrnje,
locative,najcrnjem(u),najcrnjoj,najcrnjem(u),
instrumental,najcrnjim,najcrnjom,najcrnjim,
plural,masculine,feminine,neuter,
nominative,najcrnji,najcrnje,najcrnja,
genitive,najcrnjih,najcrnjih,najcrnjih,
dative,najcrnjim(a),najcrnjim(a),najcrnjim(a),
accusative,najcrnje,najcrnje,najcrnja,
vocative,najcrnji,najcrnje,najcrnja,
locative,najcrnjim(a),najcrnjim(a),najcrnjim(a),
instrumental,najcrnjim(a),najcrnjim(a),najcrnjim(a),
Colors in Serbo-Croatian · boje / боје (layout · text),,,,
"crven, rumenцрвен, румен",zelenзелен,žutжут,žutжут,"bijel, beoбијел, бео"
?,ljubičast (magenta)љубичаст (магента),tirkizanтиркизан,zelenзелен,"ružičast, rozaружичаст, роза"
modar (indigo)модар (индиго),modarмодар,"narandžast, narančastнаранџаст, наранчаст","siv, sinjiсив, сињи",ljubičastљубичаст
crnцрн,ljubičastљубичаст,"smeđ, braonсмеђ, браон",plavплав,tirkizan (cijan)тиркизан (цијан)
