0,1,2,3,4
PIE root,,,,
*lewd-,,,,
singular,masculine,feminine,neuter,
nominative,луд,луда,лудо,
genitive,луда,луде,луда,
dative,луду,лудој,луду,
accusative,inanimateanimate,лудлуда,луду,лудо
vocative,луд,луда,лудо,
locative,луду,лудој,луду,
instrumental,лудим,лудом,лудим,
plural,masculine,feminine,neuter,
nominative,луди,луде,луда,
genitive,лудих,лудих,лудих,
dative,лудим(а),лудим(а),лудим(а),
accusative,луде,луде,луда,
vocative,луди,луде,луда,
locative,лудим(а),лудим(а),лудим(а),
instrumental,лудим(а),лудим(а),лудим(а),
singular,masculine,feminine,neuter,
nominative,луди,луда,лудо,
genitive,лудог(а),луде,лудог(а),
dative,лудом(у/е),лудој,лудом(у/е),
accusative,inanimateanimate,лудилудог(а),луду,лудо
vocative,луди,луда,лудо,
locative,лудом(е/у),лудој,лудом(е/у),
instrumental,лудим,лудом,лудим,
plural,masculine,feminine,neuter,
nominative,луди,луде,луда,
genitive,лудих,лудих,лудих,
dative,лудим(а),лудим(а),лудим(а),
accusative,луде,луде,луда,
vocative,луди,луде,луда,
locative,лудим(а),лудим(а),лудим(а),
instrumental,лудим(а),лудим(а),лудим(а),
singular,masculine,feminine,neuter,
nominative,луђи,луђа,луђе,
genitive,луђег(а),луђе,луђег(а),
dative,луђем(у),луђој,луђем(у),
accusative,inanimateanimate,луђилуђег(а),луђу,луђе
vocative,луђи,луђа,луђе,
locative,луђем(у),луђој,луђем(у),
instrumental,луђим,луђом,луђим,
plural,masculine,feminine,neuter,
nominative,луђи,луђе,луђа,
genitive,луђих,луђих,луђих,
dative,луђим(а),луђим(а),луђим(а),
accusative,луђе,луђе,луђа,
vocative,луђи,луђе,луђа,
locative,луђим(а),луђим(а),луђим(а),
instrumental,луђим(а),луђим(а),луђим(а),
singular,masculine,feminine,neuter,
nominative,најлуђи,најлуђа,најлуђе,
genitive,најлуђег(а),најлуђе,најлуђег(а),
dative,најлуђем(у),најлуђој,најлуђем(у),
accusative,inanimateanimate,најлуђинајлуђег(а),најлуђу,најлуђе
vocative,најлуђи,најлуђа,најлуђе,
locative,најлуђем(у),најлуђој,најлуђем(у),
instrumental,најлуђим,најлуђом,најлуђим,
plural,masculine,feminine,neuter,
nominative,најлуђи,најлуђе,најлуђа,
genitive,најлуђих,најлуђих,најлуђих,
dative,најлуђим(а),најлуђим(а),најлуђим(а),
accusative,најлуђе,најлуђе,најлуђа,
vocative,најлуђи,најлуђе,најлуђа,
locative,најлуђим(а),најлуђим(а),најлуђим(а),
instrumental,најлуђим(а),најлуђим(а),најлуђим(а),
