0,1,2,3,4,5,6
Form,1st sg.,2nd sg.,3rd sg.,1st pl.,2nd pl.,3rd pl.
Present indicative,V;FIN;IND;PRS;1;SG,V;FIN;IND;PRS;2;SG,V;FIN;IND;PRS;3;SG,V;FIN;IND;PRS;1;PL,V;FIN;IND;PRS;2;PL,V;FIN;IND;PRS;3;PL
Present subjunctive,V;FIN;SBJV;PRS;1;SG,V;FIN;SBJV;PRS;2;SG,V;FIN;SBJV;PRS;3;SG,—,V;FIN;SBJV;PRS;2;PL,V;FIN;SBJV;PRS;3;PL
Past subjunctive,—,—,V;FIN;SBJV;PST;3;SG,V;FIN;SBJV;PST;1;PL,—,V;FIN;SBJV;PST;3;PL
Imperative,,V;FIN;IMP;2;SG,V;FIN;IMP;3;SG,V;FIN;IMP;1;PL,V;FIN;IMP;2;PL,V;FIN;IMP;3;PL
Future,V;FIN;FUT;1;SG,V;FIN;FUT;2;SG,V;FIN;FUT;3;SG,V;FIN;FUT;1;PL,—,V;FIN;FUT;3;PL
Conditional,—,—,V;FIN;COND;3;SG,—,—,V;FIN;COND;3;PL
Preterite andimperfect indicative,V;FIN;IND;PST;1;SG,V;FIN;IND;PST;2;SG,V;FIN;IND;PST;3;SG,—,—,V;FIN;IND;PST;3;PL
