0,1,2
Dari,جوان,
Iranian Persian,جوان,
Tajik,ҷавон ‎(javon),
,singular,plural
1st person (I am/we are),ҷавонам (javonam),ҷавонем (javonem)
2nd person (you are),ҷавонӣ (javonī),ҷавонед (javoned)
"3rd person (he, she, it is/they are)",ҷавон аст (javon ast),ҷавонанд (javonand)
