0,1,2
,singular,plural
nominative,bažant,bažanty
genitive,bažanta,bažantov
dative,bažantu,bažantom
accusative,bažant,bažanty
locative,bažante,bažantoch
instrumental,bažantom,bažantmi
,singular,plural
nominative,bažant,bažanty
genitive,bažanta,bažantov
dative,bažantovi,bažantom
accusative,bažanta,bažantov
locative,bažantovi,bažantoch
instrumental,bažantom,bažantmi
