0,1,2,3,4,5,6
,Present Sg,Present Pl,Future Sg,Future Pl,Past Sg,Past Pl
1st person,drobím,drobíme,budu drobit,budeme drobit,drobil/drobila jsem,drobili/drobily jsme
2nd person,drobíš,drobíte,budeš drobit,budete drobit,drobil/drobila jsi,drobili/drobily jste
3rd person,drobí,drobí,bude drobit,budou drobit,drobil/drobila/drobilo,drobili/drobily/drobila
drobátko  drobeček  drobek  drobet,,drobnost  drobný  drůbež  nadrobit,,podrobit  podrobnost  podrobný  rozdrobit,,
