0,1,2,3
audio,,(file),
,singular,plural,dual
nominative,ucho,ucha,uši
genitive,ucha,uch,uší
dative,uchu,uchům,uším
accusative,ucho,ucha,uši
vocative,ucho,ucha,uši
prepositional,uchu,uchách,uších
instrumental,uchem,uchy,ušima
