0,1,2,3,4
singular,,,,
,masculine animate,masculine inanimate,feminine,neuter
nominative,glotální,,,
genitive,glotálního,glotální,glotálního,
dative,glotálnímu,glotální,glotálnímu,
accusative,glotálního,glotální,,
vocative,glotální,,,
locative,glotálním,glotální,glotálním,
instrumental,glotálním,glotální,glotálním,
plural,,,,
nominative,glotální,,,
genitive,glotálních,,,
dative,glotálním,,,
accusative,glotální,,,
vocative,glotální,,,
locative,glotálních,,,
instrumental,"glotálními, (colloquial) glotálníma",,,
