0,1,2,3,4,5
Person,Present,Past,Futur,Conditional,Imperative
já,bolím,bolel / bolela jsem,budu bolet,bolel / bolela bych,―
ty,bolíš,bolel / bolela jsi,budeš bolet,bolel / bolela bys,bol
"on, ona, ono",bolí,bolel / bolela / bolelo,bude bolet,bolel / bolela / bolelo by,―
my,bolíme,boleli / bolely jsme,budeme bolet,boleli / bolely bychom,bolme
vy,bolíte,boleli / bolely jste,budete bolet,boleli / bolely byste,bolte
"oni, ony, ona",bolí,boleli / bolely / bolela,budou bolet,boleli / bolely / bolela by,―
