0,1,2,3,4
singular,,,,
,masculine animate,masculine inanimate,feminine,neuter
nominative,decentní,,,
genitive,decentního,decentní,decentního,
dative,decentnímu,decentní,decentnímu,
accusative,decentního,decentní,,
vocative,decentní,,,
locative,decentním,decentní,decentním,
instrumental,decentním,decentní,decentním,
plural,,,,
nominative,decentní,,,
genitive,decentních,,,
dative,decentním,,,
accusative,decentní,,,
vocative,decentní,,,
locative,decentních,,,
instrumental,"decentními, (colloquial) decentníma",,,
