0,1,2,3,4
audio,,(file),,
,singular,plural,,
nominative,druh,"druzi, druhové",,
genitive,druha,druhů,,
dative,"druhu, druhovi",druhům,,
accusative,druha,druhy,,
vocative,druhu,"druzi, druhové",,
locative,"druhu, druhovi",druzích,,
instrumental,druhem,druhy,,
,singular,plural,,
nominative,druh,druhy,,
genitive,druhu,druhů,,
dative,druhu,druhům,,
accusative,druh,druhy,,
vocative,druhu,druhy,,
locative,druhu,druzích,,
instrumental,druhem,druhy,,
družit  přidružit  sdružit,,družstvo n  sdružení n  družina f  družka f  družba f  soudruh m  slovní druh m,,družný m  přidružený m
