0,1,2,3,4,5
Audio,,(file),,,
,singular,plural,,,
,indef.,def.,noun,def.,noun
nominative,ein,der,Joghurt,die,Joghurts
genitive,eines,des,Joghurts,der,Joghurts
dative,einem,dem,Joghurt,den,Joghurts
accusative,einen,den,Joghurt,die,Joghurts
,singular,plural,,,
,indef.,def.,noun,def.,noun
nominative,eine,die,Joghurt,die,Joghurts
genitive,einer,der,Joghurt,der,Joghurts
dative,einer,der,Joghurt,den,Joghurts
accusative,eine,die,Joghurt,die,Joghurts
,singular,plural,,,
,indef.,def.,noun,def.,noun
nominative,ein,das,Joghurt,die,Joghurts
genitive,eines,des,Joghurts,der,Joghurts
dative,einem,dem,Joghurt,den,Joghurts
accusative,ein,das,Joghurt,die,Joghurts
