0,1,2,3,4,5,6
Picture dictionary,,,,,,
,,,,,,
Blindwühle  Frosch  Kröte  Molch  Salamander,Blindwühle  Frosch  Kröte  Molch  Salamander,Blindwühle,Frosch,Kröte,Molch,Salamander
Blindwühle  Frosch  Kröte  Molch  Salamander,Blindwühle,Frosch,Kröte,Molch,Salamander,
Blindwühle,,,,,,
Frosch,,,,,,
Kröte,,,,,,
Molch,,,,,,
Salamander,,,,,,
Blindwühle  Frosch  Kröte  Molch  Salamander,Blindwühle,Frosch,Kröte,Molch,Salamander,
Blindwühle,,,,,,
Frosch,,,,,,
Kröte,,,,,,
Molch,,,,,,
Salamander,,,,,,
Blindwühle,,,,,,
Frosch,,,,,,
Kröte,,,,,,
Molch,,,,,,
Salamander,,,,,,
Audio,,(file),,,,
,singular,plural,,,,
,indef.,def.,noun,def.,noun,
nominative,eine,die,Amphibie,die,Amphibien,
genitive,einer,der,Amphibie,der,Amphibien,
dative,einer,der,Amphibie,den,Amphibien,
accusative,eine,die,Amphibie,die,Amphibien,
