0,1,2,3
Kanji in this term,,,
飢,,,
う(える)Grade: S,,,
kun'yomi,,,
Kanji in this term,,,
飢,,,
かつ(える)Grade: S,,,
kun'yomi,,,
Stem forms,,,
Imperfective (未然形),飢え,うえ,ue
Continuative (連用形),飢え,うえ,ue
Terminal (終止形),飢える,うえる,ueru
Attributive (連体形),飢える,うえる,ueru
Hypothetical (仮定形),飢えれ,うえれ,uere
Imperative (命令形),飢えよ¹飢えろ²,うえよ¹うえろ²,ueyo¹uero²
Key constructions,,,
Passive,飢えられる,うえられる,uerareru
Causative,飢えさせる飢えさす,うえさせるうえさす,uesaseruuesasu
Potential,飢えられる飢えれる³,うえられるうえれる³,uerareruuereru³
Volitional,飢えよう,うえよう,ueyō
Negative,飢えない飢えぬ飢えん,うえないうえぬうえん,uenaiuenuuen
Negative continuative,飢えず,うえず,uezu
Formal,飢えます,うえます,uemasu
Perfective,飢えた,うえた,ueta
Conjunctive,飢えて,うえて,uete
Hypothetical conditional,飢えれば,うえれば,uereba
¹ Written imperative² Spoken imperative³ Colloquial potential,,,
Stem forms,,,
Imperfective (未然形),飢え,かつえ,katsue
Continuative (連用形),飢え,かつえ,katsue
Terminal (終止形),飢える,かつえる,katsueru
Attributive (連体形),飢える,かつえる,katsueru
Hypothetical (仮定形),飢えれ,かつえれ,katsuere
Imperative (命令形),飢えよ¹飢えろ²,かつえよ¹かつえろ²,katsueyo¹katsuero²
Key constructions,,,
Passive,飢えられる,かつえられる,katsuerareru
Causative,飢えさせる飢えさす,かつえさせるかつえさす,katsuesaserukatsuesasu
Potential,飢えられる飢えれる³,かつえられるかつえれる³,katsuerarerukatsuereru³
Volitional,飢えよう,かつえよう,katsueyō
Negative,飢えない飢えぬ飢えん,かつえないかつえぬかつえん,katsuenaikatsuenukatsuen
Negative continuative,飢えず,かつえず,katsuezu
Formal,飢えます,かつえます,katsuemasu
Perfective,飢えた,かつえた,katsueta
Conjunctive,飢えて,かつえて,katsuete
Hypothetical conditional,飢えれば,かつえれば,katsuereba
¹ Written imperative² Spoken imperative³ Colloquial potential,,,
