0,1,2,3
Kanji in this term,,,
合,歓,,
ごうGrade: 2,かんGrade: S,,
on'yomi,,,
"合歓綢繆 (ごうかんちゅうびゅう) ‎(gōkanchūbyū)  合歓木 (ごうかんぼく) ‎(gōkanboku): silk tree, specifically Persian silk tree",,,
Stem forms,,,
Imperfective (未然形),合歓し,ごうかんし,gōkan shi
Continuative (連用形),合歓し,ごうかんし,gōkan shi
Terminal (終止形),合歓する,ごうかんする,gōkan suru
Attributive (連体形),合歓する,ごうかんする,gōkan suru
Hypothetical (仮定形),合歓すれ,ごうかんすれ,gōkan sure
Imperative (命令形),合歓せよ¹合歓しろ²,ごうかんせよ¹ごうかんしろ²,gōkan seyo¹gōkan shiro²
Key constructions,,,
Passive,合歓される,ごうかんされる,gōkan sareru
Causative,合歓させる合歓さす,ごうかんさせるごうかんさす,gōkan saserugōkan sasu
Potential,合歓できる,ごうかんできる,gōkan dekiru
Volitional,合歓しよう,ごうかんしよう,gōkan shiyō
Negative,合歓しない,ごうかんしない,gōkan shinai
Negative continuative,合歓せず,ごうかんせず,gōkan sezu
Formal,合歓します,ごうかんします,gōkan shimasu
Perfective,合歓した,ごうかんした,gōkan shita
Conjunctive,合歓して,ごうかんして,gōkan shite
Hypothetical conditional,合歓すれば,ごうかんすれば,gōkan sureba
¹ Written imperative ² Spoken imperative,,,
Kanji in this term,,,
合,歓,,
Grade: 2,Grade: S,,
Irregular,,,
"合歓木 (ねむのき) ‎(nemunoki): silk tree, specifically Persian silk tree",,,
Kanji in this term,,,
合,歓,,
Grade: 2,Grade: S,,
Irregular,,,
