0,1,2,3
Kanji in this term,,,
注,,,
Grade: 3,,,
Stem forms,,,
Imperfective (未然形),注が,そそが,sosoga
Continuative (連用形),注ぎ,そそぎ,sosogi
Terminal (終止形),注ぐ,そそぐ,sosogu
Attributive (連体形),注ぐ,そそぐ,sosogu
Hypothetical (仮定形),注げ,そそげ,sosoge
Imperative (命令形),注げ,そそげ,sosoge
Key constructions,,,
Passive,注がれる,そそがれる,sosogareru
Causative,注がせる注がす,そそがせるそそがす,sosogaserusosogasu
Potential,注げる,そそげる,sosogeru
Volitional,注ごう,そそごう,sosogō
Negative,注がない,そそがない,sosoganai
Negative continuative,注がず,そそがず,sosogazu
Formal,注ぎます,そそぎます,sosogimasu
Perfective,注いだ,そそいだ,sosoida
Conjunctive,注いで,そそいで,sosoide
Hypothetical conditional,注げば,そそげば,sosogeba
Stem forms,,,
Imperfective (未然形),注が,つが,tsuga
Continuative (連用形),注ぎ,つぎ,tsugi
Terminal (終止形),注ぐ,つぐ,tsugu
Attributive (連体形),注ぐ,つぐ,tsugu
Hypothetical (仮定形),注げ,つげ,tsuge
Imperative (命令形),注げ,つげ,tsuge
Key constructions,,,
Passive,注がれる,つがれる,tsugareru
Causative,注がせる注がす,つがせるつがす,tsugaserutsugasu
Potential,注げる,つげる,tsugeru
Volitional,注ごう,つごう,tsugō
Negative,注がない,つがない,tsuganai
Negative continuative,注がず,つがず,tsugazu
Formal,注ぎます,つぎます,tsugimasu
Perfective,注いだ,ついだ,tsuida
Conjunctive,注いで,ついで,tsuide
Hypothetical conditional,注げば,つげば,tsugeba
