0,1,2,3
Kanji in this term,,,
食,,,
たGrade: 2,,,
kun'yomi,,,
"召 (め)し上 (あ)がる ‎(meshiagaru) (honorific)  食 (く)う ‎(kuu) (male, vulgar)  食 (は)む ‎(hamu) (of animals)  まぼる ‎(maboru) (obsolete)",,,
Stem forms,,,
Imperfective (未然形),食べ,たべ,tabe
Continuative (連用形),食べ,たべ,tabe
Terminal (終止形),食べる,たべる,taberu
Attributive (連体形),食べる,たべる,taberu
Hypothetical (仮定形),食べれ,たべれ,tabere
Imperative (命令形),食べよ¹食べろ²,たべよ¹たべろ²,tabeyo¹tabero²
Key constructions,,,
Passive,食べられる,たべられる,taberareru
Causative,食べさせる食べさす,たべさせるたべさす,tabesaserutabesasu
Potential,食べられる食べれる³,たべられるたべれる³,taberarerutabereru³
Volitional,食べよう,たべよう,tabeyō
Negative,食べない食べぬ食べん,たべないたべぬたべん,tabenaitabenutaben
Negative continuative,食べず,たべず,tabezu
Formal,食べます,たべます,tabemasu
Perfective,食べた,たべた,tabeta
Conjunctive,食べて,たべて,tabete
Hypothetical conditional,食べれば,たべれば,tabereba
¹ Written imperative² Spoken imperative³ Colloquial potential,,,
