0,1,2,3
Kanji in this term,,,
電,話,,
でんGrade: 2,わGrade: 2,,
on'yomi,,,
電話 (でんわ)を切 (き)る ‎(denwa o kiru): to hang up  携帯電話 (けいたいでんわ) ‎(keitaidenwa): a cellular [mobile] phone  移動電話 (いどうでんわ) ‎(idōdenwa): a mobile telephone  衛星電話 (えいせいでんわ) ‎(eiseidenwa): a satellite phone  親子電話 (おやこでんわ) ‎(oyakodenwa): a extension telephone  公衆電話 (こうしゅうでんわ) ‎(kōshūdenwa): a pay public phone  青電話 (あおでんわ) ‎(aodenwa)  赤電話 (あかでんわ) ‎(akadenwa)  アドオン電話 (でんわ) ‎(adoondenwa)  糸電話 (いとでんわ) ‎(itodenwa): a string telephone  脅迫電話 (きょうはくでんわ) ‎(kyōhakudenwa)  コードレス電話 (でんわ) ‎(kōdoresudenwa): a cordless phone  国際電信電話 (こくさいでんしんでんわ) ‎(kokusaidenshindenwa)  国際電話 (こくさいでんわ) ‎(kokusaidenwa): international phone (calls)  市外電話 (しがいでんわ) ‎(shigaidenwa): a long-distance call  自動車電話 (じどうしゃでんわ) ‎(jidōshadenwa): a car telephone  卓上電話 (たくじょうでんわ) ‎(takujōdenwa)  長距離電話 (ちょうきょりでんわ) ‎(chōkyoridenwa): a long distance call  直通電話 (ちょくつうでんわ) ‎(chokutsūdenwa)  通常加入電話 (つうじょうかにゅうでんわ) ‎(tsūjōkanyūdenwa)  テレビ電話 (でんわ) ‎(terebidenwa): a videophone  転送電話 (てんそうでんわ) ‎(tensōdenwa)  内線電話 (ないせんでんわ) ‎(naisendenwa)  長電話 (ながでんわ) ‎(nagadenwa): a long telephone conversation  無言電話 (むごんでんわ) ‎(mugondenwa): a silent call  無線電話 (むせんでんわ) ‎(musendenwa)  呼 (よ)び出 (だ)し電話 (でんわ) ‎(yobidashidenwa)  留守番電話 (るすばんでんわ) ‎(rusubandenwa): answering machine  電話 (でんわ)ボックス ‎(denwabokkusu): a telephone booth[box]  電話会社 (でんわがいしゃ) ‎(denwagaisha)  電話回線 (でんわかいせん) ‎(denwakaisen)  電話機 (でんわき) ‎(denwaki)  電話局 (でんわきょく) ‎(denwakyoku)  電話交換局 (でんわこうかんきょく) ‎(denwakōkankyoku)  電話交換手 (でんわこうかんしゅ) ‎(denwakōkanshu)  電話交換台 (でんわこうかんだい) ‎(denwakōkandai)  電話口 (でんわぐち) ‎(denwaguchi)  電話室 (でんわしつ) ‎(denwashitsu)  電話世論調査 (でんわせろんちょうさ) ‎(denwaseronchōsa)  電話線 (でんわせん) ‎(denwasen): a telephone wire  電話中 (でんわちゅう) ‎(denwachū)  電話帳 (でんわちょう) ‎(denwachō): a telephone book  電話調査 (でんわちょうさ) ‎(denwachōsa)  電話番号 (でんわばんごう) ‎(denwabangō): a telephone number  電話網 (でんわもう) ‎(denwamō): a telephone net  電話料 (でんわりょう) ‎(denwaryō)  電話加入者 (でんわかにゅうしゃ) ‎(denwakanyūsha)  悪戯電話 (いたずらでんわ) ‎(itazuradenwa): a prank call  共同電話 (きょうどうでんわ) ‎(kyōdōdenwa): a party line  ダイヤル式電話 (しきでんわ) ‎(daiyarushikidenwa): a dial telephone  プッシュホン式電話 (しきでんわ) ‎(pusshuhonshikidenwa): a push-button telephone,電話 (でんわ)を切 (き)る ‎(denwa o kiru): to hang up  携帯電話 (けいたいでんわ) ‎(keitaidenwa): a cellular [mobile] phone  移動電話 (いどうでんわ) ‎(idōdenwa): a mobile telephone  衛星電話 (えいせいでんわ) ‎(eiseidenwa): a satellite phone  親子電話 (おやこでんわ) ‎(oyakodenwa): a extension telephone  公衆電話 (こうしゅうでんわ) ‎(kōshūdenwa): a pay public phone  青電話 (あおでんわ) ‎(aodenwa)  赤電話 (あかでんわ) ‎(akadenwa)  アドオン電話 (でんわ) ‎(adoondenwa)  糸電話 (いとでんわ) ‎(itodenwa): a string telephone  脅迫電話 (きょうはくでんわ) ‎(kyōhakudenwa)  コードレス電話 (でんわ) ‎(kōdoresudenwa): a cordless phone  国際電信電話 (こくさいでんしんでんわ) ‎(kokusaidenshindenwa)  国際電話 (こくさいでんわ) ‎(kokusaidenwa): international phone (calls)  市外電話 (しがいでんわ) ‎(shigaidenwa): a long-distance call  自動車電話 (じどうしゃでんわ) ‎(jidōshadenwa): a car telephone  卓上電話 (たくじょうでんわ) ‎(takujōdenwa)  長距離電話 (ちょうきょりでんわ) ‎(chōkyoridenwa): a long distance call  直通電話 (ちょくつうでんわ) ‎(chokutsūdenwa)  通常加入電話 (つうじょうかにゅうでんわ) ‎(tsūjōkanyūdenwa)  テレビ電話 (でんわ) ‎(terebidenwa): a videophone  転送電話 (てんそうでんわ) ‎(tensōdenwa)  内線電話 (ないせんでんわ) ‎(naisendenwa)  長電話 (ながでんわ) ‎(nagadenwa): a long telephone conversation  無言電話 (むごんでんわ) ‎(mugondenwa): a silent call  無線電話 (むせんでんわ) ‎(musendenwa),,呼 (よ)び出 (だ)し電話 (でんわ) ‎(yobidashidenwa)  留守番電話 (るすばんでんわ) ‎(rusubandenwa): answering machine  電話 (でんわ)ボックス ‎(denwabokkusu): a telephone booth[box]  電話会社 (でんわがいしゃ) ‎(denwagaisha)  電話回線 (でんわかいせん) ‎(denwakaisen)  電話機 (でんわき) ‎(denwaki)  電話局 (でんわきょく) ‎(denwakyoku)  電話交換局 (でんわこうかんきょく) ‎(denwakōkankyoku)  電話交換手 (でんわこうかんしゅ) ‎(denwakōkanshu)  電話交換台 (でんわこうかんだい) ‎(denwakōkandai)  電話口 (でんわぐち) ‎(denwaguchi)  電話室 (でんわしつ) ‎(denwashitsu)  電話世論調査 (でんわせろんちょうさ) ‎(denwaseronchōsa)  電話線 (でんわせん) ‎(denwasen): a telephone wire  電話中 (でんわちゅう) ‎(denwachū)  電話帳 (でんわちょう) ‎(denwachō): a telephone book  電話調査 (でんわちょうさ) ‎(denwachōsa)  電話番号 (でんわばんごう) ‎(denwabangō): a telephone number  電話網 (でんわもう) ‎(denwamō): a telephone net  電話料 (でんわりょう) ‎(denwaryō)  電話加入者 (でんわかにゅうしゃ) ‎(denwakanyūsha)  悪戯電話 (いたずらでんわ) ‎(itazuradenwa): a prank call  共同電話 (きょうどうでんわ) ‎(kyōdōdenwa): a party line  ダイヤル式電話 (しきでんわ) ‎(daiyarushikidenwa): a dial telephone  プッシュホン式電話 (しきでんわ) ‎(pusshuhonshikidenwa): a push-button telephone
電話 (でんわ)を切 (き)る ‎(denwa o kiru): to hang up  携帯電話 (けいたいでんわ) ‎(keitaidenwa): a cellular [mobile] phone  移動電話 (いどうでんわ) ‎(idōdenwa): a mobile telephone  衛星電話 (えいせいでんわ) ‎(eiseidenwa): a satellite phone  親子電話 (おやこでんわ) ‎(oyakodenwa): a extension telephone  公衆電話 (こうしゅうでんわ) ‎(kōshūdenwa): a pay public phone  青電話 (あおでんわ) ‎(aodenwa)  赤電話 (あかでんわ) ‎(akadenwa)  アドオン電話 (でんわ) ‎(adoondenwa)  糸電話 (いとでんわ) ‎(itodenwa): a string telephone  脅迫電話 (きょうはくでんわ) ‎(kyōhakudenwa)  コードレス電話 (でんわ) ‎(kōdoresudenwa): a cordless phone  国際電信電話 (こくさいでんしんでんわ) ‎(kokusaidenshindenwa)  国際電話 (こくさいでんわ) ‎(kokusaidenwa): international phone (calls)  市外電話 (しがいでんわ) ‎(shigaidenwa): a long-distance call  自動車電話 (じどうしゃでんわ) ‎(jidōshadenwa): a car telephone  卓上電話 (たくじょうでんわ) ‎(takujōdenwa)  長距離電話 (ちょうきょりでんわ) ‎(chōkyoridenwa): a long distance call  直通電話 (ちょくつうでんわ) ‎(chokutsūdenwa)  通常加入電話 (つうじょうかにゅうでんわ) ‎(tsūjōkanyūdenwa)  テレビ電話 (でんわ) ‎(terebidenwa): a videophone  転送電話 (てんそうでんわ) ‎(tensōdenwa)  内線電話 (ないせんでんわ) ‎(naisendenwa)  長電話 (ながでんわ) ‎(nagadenwa): a long telephone conversation  無言電話 (むごんでんわ) ‎(mugondenwa): a silent call  無線電話 (むせんでんわ) ‎(musendenwa),,呼 (よ)び出 (だ)し電話 (でんわ) ‎(yobidashidenwa)  留守番電話 (るすばんでんわ) ‎(rusubandenwa): answering machine  電話 (でんわ)ボックス ‎(denwabokkusu): a telephone booth[box]  電話会社 (でんわがいしゃ) ‎(denwagaisha)  電話回線 (でんわかいせん) ‎(denwakaisen)  電話機 (でんわき) ‎(denwaki)  電話局 (でんわきょく) ‎(denwakyoku)  電話交換局 (でんわこうかんきょく) ‎(denwakōkankyoku)  電話交換手 (でんわこうかんしゅ) ‎(denwakōkanshu)  電話交換台 (でんわこうかんだい) ‎(denwakōkandai)  電話口 (でんわぐち) ‎(denwaguchi)  電話室 (でんわしつ) ‎(denwashitsu)  電話世論調査 (でんわせろんちょうさ) ‎(denwaseronchōsa)  電話線 (でんわせん) ‎(denwasen): a telephone wire  電話中 (でんわちゅう) ‎(denwachū)  電話帳 (でんわちょう) ‎(denwachō): a telephone book  電話調査 (でんわちょうさ) ‎(denwachōsa)  電話番号 (でんわばんごう) ‎(denwabangō): a telephone number  電話網 (でんわもう) ‎(denwamō): a telephone net  電話料 (でんわりょう) ‎(denwaryō)  電話加入者 (でんわかにゅうしゃ) ‎(denwakanyūsha)  悪戯電話 (いたずらでんわ) ‎(itazuradenwa): a prank call  共同電話 (きょうどうでんわ) ‎(kyōdōdenwa): a party line  ダイヤル式電話 (しきでんわ) ‎(daiyarushikidenwa): a dial telephone  プッシュホン式電話 (しきでんわ) ‎(pusshuhonshikidenwa): a push-button telephone,
電話 (でんわ)を切 (き)る ‎(denwa o kiru): to hang up  携帯電話 (けいたいでんわ) ‎(keitaidenwa): a cellular [mobile] phone  移動電話 (いどうでんわ) ‎(idōdenwa): a mobile telephone  衛星電話 (えいせいでんわ) ‎(eiseidenwa): a satellite phone  親子電話 (おやこでんわ) ‎(oyakodenwa): a extension telephone  公衆電話 (こうしゅうでんわ) ‎(kōshūdenwa): a pay public phone  青電話 (あおでんわ) ‎(aodenwa)  赤電話 (あかでんわ) ‎(akadenwa)  アドオン電話 (でんわ) ‎(adoondenwa)  糸電話 (いとでんわ) ‎(itodenwa): a string telephone  脅迫電話 (きょうはくでんわ) ‎(kyōhakudenwa)  コードレス電話 (でんわ) ‎(kōdoresudenwa): a cordless phone  国際電信電話 (こくさいでんしんでんわ) ‎(kokusaidenshindenwa)  国際電話 (こくさいでんわ) ‎(kokusaidenwa): international phone (calls)  市外電話 (しがいでんわ) ‎(shigaidenwa): a long-distance call  自動車電話 (じどうしゃでんわ) ‎(jidōshadenwa): a car telephone  卓上電話 (たくじょうでんわ) ‎(takujōdenwa)  長距離電話 (ちょうきょりでんわ) ‎(chōkyoridenwa): a long distance call  直通電話 (ちょくつうでんわ) ‎(chokutsūdenwa)  通常加入電話 (つうじょうかにゅうでんわ) ‎(tsūjōkanyūdenwa)  テレビ電話 (でんわ) ‎(terebidenwa): a videophone  転送電話 (てんそうでんわ) ‎(tensōdenwa)  内線電話 (ないせんでんわ) ‎(naisendenwa)  長電話 (ながでんわ) ‎(nagadenwa): a long telephone conversation  無言電話 (むごんでんわ) ‎(mugondenwa): a silent call  無線電話 (むせんでんわ) ‎(musendenwa),,呼 (よ)び出 (だ)し電話 (でんわ) ‎(yobidashidenwa)  留守番電話 (るすばんでんわ) ‎(rusubandenwa): answering machine  電話 (でんわ)ボックス ‎(denwabokkusu): a telephone booth[box]  電話会社 (でんわがいしゃ) ‎(denwagaisha)  電話回線 (でんわかいせん) ‎(denwakaisen)  電話機 (でんわき) ‎(denwaki)  電話局 (でんわきょく) ‎(denwakyoku)  電話交換局 (でんわこうかんきょく) ‎(denwakōkankyoku)  電話交換手 (でんわこうかんしゅ) ‎(denwakōkanshu)  電話交換台 (でんわこうかんだい) ‎(denwakōkandai)  電話口 (でんわぐち) ‎(denwaguchi)  電話室 (でんわしつ) ‎(denwashitsu)  電話世論調査 (でんわせろんちょうさ) ‎(denwaseronchōsa)  電話線 (でんわせん) ‎(denwasen): a telephone wire  電話中 (でんわちゅう) ‎(denwachū)  電話帳 (でんわちょう) ‎(denwachō): a telephone book  電話調査 (でんわちょうさ) ‎(denwachōsa)  電話番号 (でんわばんごう) ‎(denwabangō): a telephone number  電話網 (でんわもう) ‎(denwamō): a telephone net  電話料 (でんわりょう) ‎(denwaryō)  電話加入者 (でんわかにゅうしゃ) ‎(denwakanyūsha)  悪戯電話 (いたずらでんわ) ‎(itazuradenwa): a prank call  共同電話 (きょうどうでんわ) ‎(kyōdōdenwa): a party line  ダイヤル式電話 (しきでんわ) ‎(daiyarushikidenwa): a dial telephone  プッシュホン式電話 (しきでんわ) ‎(pusshuhonshikidenwa): a push-button telephone,
Stem forms,,,
Imperfective (未然形),電話し,でんわし,denwa shi
Continuative (連用形),電話し,でんわし,denwa shi
