0,1,2,3
Kanji in this term,,,
黴,臭,,
かびHyōgaiji,くさGrade: S,,
kun'yomi,,,
Stem forms,,,
Imperfective (未然形),黴臭かろ,かびくさかろ,kabikusakaro
Continuative (連用形),黴臭く,かびくさく,kabikusaku
Terminal (終止形),黴臭い,かびくさい,kabikusai
Attributive (連体形),黴臭い,かびくさい,kabikusai
Hypothetical (仮定形),黴臭けれ,かびくさけれ,kabikusakere
Imperative (命令形),黴臭かれ,かびくさかれ,kabikusakare
Key constructions,,,
Informal negative,黴臭くない,かびくさくない,kabikusaku nai
Informal past,黴臭かった,かびくさかった,kabikusakatta
Informal negative past,黴臭くなかった,かびくさくなかった,kabikusaku nakatta
Formal,黴臭いです,かびくさいです,kabikusai desu
Formal negative,黴臭くないです,かびくさくないです,kabikusaku nai desu
Formal past,黴臭かったです,かびくさかったです,kabikusakatta desu
Formal negative past,黴臭くなかったです,かびくさくなかったです,kabikusaku nakatta desu
Conjunctive,黴臭くて,かびくさくて,kabikusakute
Conditional,黴臭ければ,かびくさければ,kabikusakereba
Provisional,黴臭かったら,かびくさかったら,kabikusakattara
Volitional,黴臭かろう,かびくさかろう,kabikusakarō
Adverbial,黴臭く,かびくさく,kabikusaku
Degree,黴臭さ,かびくささ,kabikusasa
