0,1,2,3,4
1st singular,𐌰𐍆𐌻𐌴𐌹𐌸𐌰𐌿afleiþau,𐌰𐍆𐌻𐌹𐌸𐌾𐌰𐌿afliþjau,𐌰𐍆𐌻𐌴𐌹𐌸𐌰𐌹𐌳𐌰𐌿afleiþaidau,
2nd singular,𐌰𐍆𐌻𐌴𐌹𐌸𐌰𐌹𐍃afleiþais,𐌰𐍆𐌻𐌹𐌸𐌴𐌹𐍃afliþeis,𐌰𐍆𐌻𐌴𐌹𐌸𐌰𐌹𐌶𐌰𐌿afleiþaizau,
3rd singular,𐌰𐍆𐌻𐌴𐌹𐌸𐌰𐌹afleiþai,𐌰𐍆𐌻𐌹𐌸𐌹afliþi,𐌰𐍆𐌻𐌴𐌹𐌸𐌰𐌹𐌳𐌰𐌿afleiþaidau,
1st dual,𐌰𐍆𐌻𐌴𐌹𐌸𐌰𐌹𐍅𐌰afleiþaiwa,𐌰𐍆𐌻𐌹𐌸𐌴𐌹𐍅𐌰afliþeiwa,—,
2nd dual,𐌰𐍆𐌻𐌴𐌹𐌸𐌰𐌹𐍄𐍃afleiþaits,𐌰𐍆𐌻𐌹𐌸𐌴𐌹𐍄𐍃afliþeits,—,
1st plural,𐌰𐍆𐌻𐌴𐌹𐌸𐌰𐌹𐌼𐌰afleiþaima,𐌰𐍆𐌻𐌹𐌸𐌴𐌹𐌼𐌰afliþeima,𐌰𐍆𐌻𐌴𐌹𐌸𐌰𐌹𐌽𐌳𐌰𐌿afleiþaindau,
2nd plural,𐌰𐍆𐌻𐌴𐌹𐌸𐌰𐌹𐌸afleiþaiþ,𐌰𐍆𐌻𐌹𐌸𐌴𐌹𐌸afliþeiþ,𐌰𐍆𐌻𐌴𐌹𐌸𐌰𐌹𐌽𐌳𐌰𐌿afleiþaindau,
3rd plural,𐌰𐍆𐌻𐌴𐌹𐌸𐌰𐌹𐌽𐌰afleiþaina,𐌰𐍆𐌻𐌹𐌸𐌴𐌹𐌽𐌰afliþeina,𐌰𐍆𐌻𐌴𐌹𐌸𐌰𐌹𐌽𐌳𐌰𐌿afleiþaindau,
Imperative,,,,
2nd singular,𐌰𐍆𐌻𐌴𐌹𐌸afleiþ,,,
3rd singular,𐌰𐍆𐌻𐌴𐌹𐌸𐌰𐌳𐌰𐌿afleiþadau,,,
2nd dual,𐌰𐍆𐌻𐌴𐌹𐌸𐌰𐍄𐍃afleiþats,,,
2nd plural,𐌰𐍆𐌻𐌴𐌹𐌸𐌹𐌸afleiþiþ,,,
3rd plural,𐌰𐍆𐌻𐌴𐌹𐌸𐌰𐌽𐌳𐌰𐌿afleiþandau,,,
,Present,Past,,
Participles,𐌰𐍆𐌻𐌴𐌹𐌸𐌰𐌽𐌳𐍃afleiþands,𐌰𐍆𐌻𐌹𐌸𐌰𐌽𐍃afliþans,,
𐌱𐌹𐌻𐌴𐌹𐌸𐌰𐌽 ‎(bileiþan)  𐌲𐌰𐌻𐌴𐌹𐌸𐌰𐌽 ‎(galeiþan)  𐌿𐍃𐌻𐌴𐌹𐌸𐌰𐌽 ‎(usleiþan),,𐌿𐍆𐌰𐍂𐌻𐌴𐌹𐌸𐌰𐌽 ‎(ufarleiþan)  𐌹𐌽𐌽𐌲𐌰𐌻𐌴𐌹𐌸𐌰𐌽 ‎(inngaleiþan)  𐌸𐌰𐌹𐍂𐌷𐌻𐌴𐌹𐌸𐌰𐌽 ‎(þairhleiþan),,𐌷𐌹𐌽𐌳𐌰𐍂𐌻𐌴𐌹𐌸𐌰𐌽 ‎(hindarleiþan)  𐌼𐌹𐌸𐌹𐌽𐌽𐌲𐌰𐌻𐌴𐌹𐌸𐌰𐌽 ‎(miþinngaleiþan)
