0,1,2,3,4,5,6
,singular,plural,,,,
absolute,erməni,ermənilər,,,,
definite accusative,ermənini,erməniləri,,,,
dative,erməniyə,ermənilərə,,,,
locative,ermənidə,ermənilərdə,,,,
ablative,ermənidən,ermənilərdən,,,,
definite genitive,erməninin,ermənilərin,,,,
ermənicə,,Ermənistan,,,,
