0,1,2,3
Other scripts,,,
Cyrillic,охумаг,,
Roman,oxumaq,,
Perso-Arabic,اوخوماق,,
Conjugation of oxumaq,Present continuous,Simple past,Future
Mən (I),oxuyuram,oxudum,oxuyacağam
Sən (You),oxuyursan,oxudun,oxuyacaqsan
O (He/She/It),oxuyur,oxudu,oxuyacaq
Biz (We),oxuyuruq,oxuduq,oxuyacağıq
Siz (You),oxuyursunuz,oxudunuz,oxuyacaqsınız
Onlar (They),oxuyurlar,oxudular,oxuyacaqlar
