0,1,2,3
,Singular,Plural,Archaic plural
nominative,უცხო (uc'xo),უცხოები (uc'xoebi),უცხონი (uc'xoni)
ergative,უცხომ (uc'xom),უცხოებმა (uc'xoebma),უცხოთა (uc'xot'a)
dative,უცხოს (uc'xos),უცხოებს (uc'xoebs),უცხოთა (uc'xot'a)
genitive,უცხოს (uc'xos),უცხოების (uc'xoebis),უცხოთა (uc'xot'a)
instrumental,უცხოთი (uc'xot'i),უცხოებით (uc'xoebit'),
adverbial,უცხოდ (uc'xod),უცხოებად (uc'xoebad),
vocative,უცხო(ვ) (uc'xo(v)),უცხოებო (uc'xoebo),უცხონო (uc'xono)
Case,adjective,,
"nominative, genitive, instrumental",უცხო ‎(ucxo),,
ergative,უცხო ‎(ucxo),,
"dative, adverbial",უცხო ‎(ucxo),,
vocative,უცხო ‎(ucxo),,
