0,1,2,3,4
,masculine,feminine,neuter,plural
indefinite,‘ржан,‘ржана,‘ржано,‘ржани
definite unspecified,‘ржаниот,‘ржаната,‘ржаното,‘ржаните
definite proximal,‘ржаниов,‘ржанава,‘ржаново,‘ржаниве
definite distal,‘ржанион,‘ржанана,‘ржаноно,‘ржанине
