0,1,2
,singular,plural
indefinite,пат,патишта
definite unspecified,патот,патиштата
definite proximal,патов,патиштава
definite distal,патон,патиштана
vocative,пату,патишта
count form,—,пата
,singular,plural
indefinite,пат,пати
definite unspecified,—,—
definite proximal,—,—
definite distal,—,—
vocative,—,—
count form,—,пати
