0,1,2
,singular,plural
nominative,чаву́нčavún,чавуни́čavuný
genitive,чавуна́čavuná,чавуні́вčavunív
dative,"чавуну́, чавуно́віčavunú, čavunóvi",чавуна́мčavunám
accusative,чаву́нčavún,чавуни́čavuný
instrumental,чавуно́мčavunóm,чавуна́миčavunámy
locative,чавуні́čavuní,чавуна́хčavunáx
vocative,чаву́неčavúne,чавуни́čavuný
,singular,
nominative,чаву́нčavún,
genitive,чавуну́čavunú,
dative,"чавуну́, чавуно́віčavunú, čavunóvi",
accusative,чаву́нčavún,
instrumental,чавуно́мčavunóm,
locative,"чавуні́, чавуну́čavuní, čavunú",
vocative,чаву́неčavúne,
